timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-24T06:26:21.1902508Z,1.9833333333333334,12,8,8,4
2025-08-24T06:26:23.1856614Z,2,12,8,8,3
2025-08-24T06:26:25.1710371Z,2,12,8,8,3
2025-08-24T06:26:27.1724509Z,2,12,8,7,3
2025-08-24T06:26:29.1728851Z,1.9833333333333334,12,8,8,4
2025-08-24T06:26:31.1743212Z,2.0166666666666666,12,8,8,3
2025-08-24T06:26:33.1769552Z,2.0166666666666666,12,8,8,3
2025-08-24T06:26:35.1781467Z,2,12,8,8,3
2025-08-24T06:26:37.1794304Z,1.9833333333333334,12,8,8,4
2025-08-24T06:26:39.1810348Z,2,12,8,8,3
2025-08-24T06:26:41.1820991Z,1.9833333333333334,12,8,6,3
2025-08-24T06:26:43.1837871Z,2,12,8,7,3
2025-08-24T06:26:45.1684838Z,1.9833333333333334,12,8,7,4
2025-08-24T06:26:47.1693273Z,2.0166666666666666,12,8,7,3
2025-08-24T06:26:49.1705336Z,2.0166666666666666,12,8,7,3
2025-08-24T06:26:51.1727282Z,2,12,8,7,3
2025-08-24T06:26:53.1736009Z,2,12,8,7,4
2025-08-24T06:26:55.1755201Z,2,12,8,7,3
2025-08-24T06:26:57.1768839Z,2,12,8,8,3
2025-08-24T06:26:59.1778174Z,2.0166666666666666,12,8,6,3
2025-08-24T06:27:01.1797118Z,1.95,12,8,8,4
2025-08-24T06:27:03.1811647Z,2.0166666666666666,12,8,6,3
2025-08-24T06:27:05.1814955Z,2,12,8,7,3
2025-08-24T06:27:07.1839711Z,1.9833333333333334,12,8,5,3
2025-08-24T06:27:09.1680622Z,2.0166666666666666,12,8,8,4
2025-08-24T06:27:11.1701030Z,1.9833333333333334,12,8,8,3
2025-08-24T06:27:13.1703765Z,2.0166666666666666,12,8,5,3
2025-08-24T06:27:15.1727441Z,2.033333333333333,12,8,8,3
2025-08-24T06:27:17.1737798Z,1.9833333333333334,12,8,8,4
2025-08-24T06:27:19.1756614Z,1.95,12,8,7,3
2025-08-24T06:27:21.1768489Z,1.9666666666666666,12,8,7,3
2025-08-24T06:27:23.1783940Z,1.9833333333333334,12,8,6,3
2025-08-24T06:27:25.1799802Z,1.9833333333333334,12,8,7,3
2025-08-24T06:27:27.1811845Z,2.0166666666666666,12,8,7,4
2025-08-24T06:27:29.1826963Z,2,12,8,7,3
2025-08-24T06:27:31.1674163Z,1.9833333333333334,12,8,8,3
2025-08-24T06:27:33.1686920Z,2,12,8,7,3
2025-08-24T06:27:35.1701979Z,2,12,8,7,4
2025-08-24T06:27:37.1715902Z,2,12,8,8,3
2025-08-24T06:27:39.1728843Z,1.9833333333333334,12,8,8,3
2025-08-24T06:27:41.1743472Z,2,12,8,7,3
2025-08-24T06:27:43.1758678Z,2.0166666666666666,12,8,7,3
2025-08-24T06:27:45.1764210Z,2,12,8,7,4
2025-08-24T06:27:47.1783469Z,1.9833333333333334,12,8,7,3
2025-08-24T06:27:49.1796740Z,2.0166666666666666,12,8,6,3
2025-08-24T06:27:51.1815446Z,2,12,8,6,3
2025-08-24T06:27:53.1822793Z,1.9666666666666666,11,8,8,4
2025-08-24T06:27:55.1680948Z,1.95,12,8,7,3
2025-08-24T06:27:57.1691703Z,1.9833333333333334,12,8,7,3
2025-08-24T06:27:59.1700442Z,2,12,8,8,3
2025-08-24T06:28:01.1704690Z,2,12,8,6,4
2025-08-24T06:28:03.1734310Z,2,12,8,6,3
2025-08-24T06:28:05.1747422Z,2,12,8,5,3
2025-08-24T06:28:07.1760398Z,2,12,8,7,3
2025-08-24T06:28:09.1761551Z,2.0166666666666666,12,8,8,4
2025-08-24T06:28:11.1781463Z,2.033333333333333,12,8,7,3
2025-08-24T06:28:13.1789107Z,2.033333333333333,13,8,7,3
