trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes,gross_pnl
T-ORD-15,ORD-0,ORD-15,2025-09-01T04:29:07.3166381Z,2025-09-01T04:29:07.5419925Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-45,ORD-30,ORD-45,2025-09-01T04:29:07.7442079Z,2025-09-01T04:29:07.9580056Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-75,ORD-60,ORD-75,2025-09-01T04:29:08.1538782Z,2025-09-01T04:29:08.3546343Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-105,ORD-90,ORD-105,2025-09-01T04:29:08.5767572Z,2025-09-01T04:29:08.8074648Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-135,ORD-120,ORD-135,2025-09-01T04:29:09.0091758Z,2025-09-01T04:29:09.2453198Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-165,ORD-150,ORD-165,2025-09-01T04:29:09.4331288Z,2025-09-01T04:29:09.6556013Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-195,ORD-180,ORD-195,2025-09-01T04:29:09.8402118Z,2025-09-01T04:29:10.0541606Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-225,ORD-210,ORD-225,2025-09-01T04:29:10.2654118Z,2025-09-01T04:29:10.4736208Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-255,ORD-240,ORD-255,2025-09-01T04:29:10.6800660Z,2025-09-01T04:29:10.8865265Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-285,ORD-270,ORD-285,2025-09-01T04:29:11.1159243Z,2025-09-01T04:29:11.3374195Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-315,ORD-300,ORD-315,2025-09-01T04:29:11.5643712Z,2025-09-01T04:29:11.7677438Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-345,ORD-330,ORD-345,2025-09-01T04:29:12.0010620Z,2025-09-01T04:29:12.2225778Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-375,ORD-360,ORD-375,2025-09-01T04:29:12.4458478Z,2025-09-01T04:29:12.6606152Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-405,ORD-390,ORD-405,2025-09-01T04:29:12.8833229Z,2025-09-01T04:29:13.1135159Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-435,ORD-420,ORD-435,2025-09-01T04:29:13.3427049Z,2025-09-01T04:29:13.5437553Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-465,ORD-450,ORD-465,2025-09-01T04:29:13.7538195Z,2025-09-01T04:29:13.9825267Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-495,ORD-480,ORD-495,2025-09-01T04:29:14.2030605Z,2025-09-01T04:29:14.4053203Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-525,ORD-510,ORD-525,2025-09-01T04:29:14.6089888Z,2025-09-01T04:29:14.8398380Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-555,ORD-540,ORD-555,2025-09-01T04:29:15.0526338Z,2025-09-01T04:29:15.2388464Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-585,ORD-570,ORD-585,2025-09-01T04:29:15.4651414Z,2025-09-01T04:29:15.6704893Z,BUY-SELL,1,105.7005,105.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-615,ORD-600,ORD-615,2025-09-01T04:29:15.9025128Z,2025-09-01T04:29:16.1244613Z,BUY-SELL,1,106.0005,106.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-645,ORD-630,ORD-645,2025-09-01T04:29:16.3384398Z,2025-09-01T04:29:16.5255509Z,BUY-SELL,1,106.3005,106.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-675,ORD-660,ORD-675,2025-09-01T04:29:16.7201474Z,2025-09-01T04:29:16.9207196Z,BUY-SELL,1,106.6005,106.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-705,ORD-690,ORD-705,2025-09-01T04:29:17.1114538Z,2025-09-01T04:29:17.3134204Z,BUY-SELL,1,106.90050000000001,107.0495,0.1489999999999867,0,harness,0.1489999999999867
