trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes,gross_pnl
T-ORD-15,ORD-0,ORD-15,2025-08-23T02:58:57.4666279Z,2025-08-23T02:58:57.7016715Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-45,ORD-30,ORD-45,2025-08-23T02:58:57.9522818Z,2025-08-23T02:58:58.2039805Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-75,ORD-60,ORD-75,2025-08-23T02:58:58.4526749Z,2025-08-23T02:58:58.7025222Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-105,ORD-90,ORD-105,2025-08-23T02:58:58.9527114Z,2025-08-23T02:58:59.2204645Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-135,ORD-120,ORD-135,2025-08-23T02:58:59.4697818Z,2025-08-23T02:58:59.7212045Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-165,ORD-150,ORD-165,2025-08-23T02:58:59.9700769Z,2025-08-23T02:59:00.2126561Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-195,ORD-180,ORD-195,2025-08-23T02:59:00.4712329Z,2025-08-23T02:59:00.7102048Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-225,ORD-210,ORD-225,2025-08-23T02:59:00.9724601Z,2025-08-23T02:59:01.2136985Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-255,ORD-240,ORD-255,2025-08-23T02:59:01.4564559Z,2025-08-23T02:59:01.7045947Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-285,ORD-270,ORD-285,2025-08-23T02:59:01.9545716Z,2025-08-23T02:59:02.1972369Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-315,ORD-300,ORD-315,2025-08-23T02:59:02.4405041Z,2025-08-23T02:59:02.6905554Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-345,ORD-330,ORD-345,2025-08-23T02:59:02.9575623Z,2025-08-23T02:59:03.2076709Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-375,ORD-360,ORD-375,2025-08-23T02:59:03.4586284Z,2025-08-23T02:59:03.7005182Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-405,ORD-390,ORD-405,2025-08-23T02:59:03.9570326Z,2025-08-23T02:59:04.1996903Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-465,ORD-420,ORD-465,2025-08-23T02:59:04.4586683Z,2025-08-23T02:59:05.1922394Z,BUY-SELL,1,104.2005,104.6495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-495,ORD-450,ORD-495,2025-08-23T02:59:04.9408799Z,2025-08-23T02:59:05.6926119Z,BUY-SELL,1,104.5005,104.9495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-525,ORD-480,ORD-525,2025-08-23T02:59:05.4424508Z,2025-08-23T02:59:06.1932661Z,BUY-SELL,1,104.8005,105.2495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-555,ORD-510,ORD-555,2025-08-23T02:59:05.9417503Z,2025-08-23T02:59:06.6934314Z,BUY-SELL,1,105.1005,105.5495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-585,ORD-540,ORD-585,2025-08-23T02:59:06.4431725Z,2025-08-23T02:59:07.1938630Z,BUY-SELL,1,105.40050000000001,105.84949999999999,0.44899999999998386,0,harness,0.44899999999998386
T-ORD-615,ORD-570,ORD-615,2025-08-23T02:59:06.9423856Z,2025-08-23T02:59:07.6940831Z,BUY-SELL,1,105.7005,106.1495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-645,ORD-600,ORD-645,2025-08-23T02:59:07.4439527Z,2025-08-23T02:59:08.1931894Z,BUY-SELL,1,106.0005,106.4495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-675,ORD-630,ORD-675,2025-08-23T02:59:07.9431424Z,2025-08-23T02:59:08.6789182Z,BUY-SELL,1,106.3005,106.7495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-705,ORD-660,ORD-705,2025-08-23T02:59:08.4445888Z,2025-08-23T02:59:09.1615823Z,BUY-SELL,1,106.6005,107.0495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-735,ORD-690,ORD-735,2025-08-23T02:59:08.9117161Z,2025-08-23T02:59:09.6452513Z,BUY-SELL,1,106.90050000000001,107.34949999999999,0.44899999999998386,0,harness,0.44899999999998386
T-ORD-765,ORD-720,ORD-765,2025-08-23T02:59:09.3954827Z,2025-08-23T02:59:10.1332383Z,BUY-SELL,1,107.2005,107.6495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-795,ORD-750,ORD-795,2025-08-23T02:59:09.8789941Z,2025-08-23T02:59:10.6117694Z,BUY-SELL,1,107.5005,107.9495,0.44899999999999807,0,harness,0.44899999999999807
T-ORD-825,ORD-780,ORD-825,2025-08-23T02:59:10.3614404Z,2025-08-23T02:59:11.0963230Z,BUY-SELL,1,107.8005,108.2495,0.44899999999999807,0,harness,0.44899999999999807
