timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-23T01:07:54.1629835Z,5.766666666666667,35,24,24,10
2025-08-23T01:07:56.1607976Z,5.85,35,23,23,9
2025-08-23T01:07:58.1604607Z,5.9,36,24,24,10
2025-08-23T01:08:00.1596887Z,5.85,35,23,23,9
2025-08-23T01:08:02.1600023Z,5.833333333333333,35,23,23,10
2025-08-23T01:08:04.1610815Z,5.866666666666666,35,24,24,9
2025-08-23T01:08:06.1598031Z,5.85,35,23,23,10
2025-08-23T01:08:08.1603767Z,5.883333333333334,35,24,24,9
2025-08-23T01:08:10.1605352Z,5.866666666666666,35,23,23,10
2025-08-23T01:08:12.1603818Z,5.883333333333334,36,24,24,9
2025-08-23T01:08:14.1597396Z,5.85,35,23,23,10
2025-08-23T01:08:16.1601481Z,5.866666666666666,35,24,24,9
2025-08-23T01:08:18.1593930Z,5.85,35,23,23,10
