trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-08-24T05:49:04.7683064Z,2025-08-24T05:49:05.0266198Z,BUY-SELL,1,100,100.15,0.15000000000000568,0,reconstructed
R-2,ORD-30,ORD-45,2025-08-24T05:49:05.2669450Z,2025-08-24T05:49:05.5212589Z,BUY-SELL,1,100.3,100.45,0.15000000000000568,0,reconstructed
R-3,ORD-60,ORD-75,2025-08-24T05:49:05.7692156Z,2025-08-24T05:49:06.0244803Z,BUY-SELL,1,100.6,100.75,0.15000000000000568,0,reconstructed
R-4,ORD-90,ORD-105,2025-08-24T05:49:06.2717830Z,2025-08-24T05:49:06.5044714Z,BUY-SELL,1,100.9,101.05,0.14999999999999147,0,reconstructed
R-5,ORD-120,ORD-135,2025-08-24T05:49:06.7351893Z,2025-08-24T05:49:06.9837260Z,BUY-SELL,1,101.2,101.35,0.14999999999999147,0,reconstructed
R-6,ORD-150,ORD-165,2025-08-24T05:49:07.2268470Z,2025-08-24T05:49:07.4901659Z,BUY-SELL,1,101.5,101.65,0.15000000000000568,0,reconstructed
R-7,ORD-180,ORD-195,2025-08-24T05:49:07.7421488Z,2025-08-24T05:49:07.9861533Z,BUY-SELL,1,101.8,101.95,0.15000000000000568,0,reconstructed
R-8,ORD-210,ORD-225,2025-08-24T05:49:08.2227436Z,2025-08-24T05:49:08.4754560Z,BUY-SELL,1,102.1,102.25,0.15000000000000568,0,reconstructed
R-9,ORD-240,ORD-255,2025-08-24T05:49:08.7291999Z,2025-08-24T05:49:08.9956075Z,BUY-SELL,1,102.4,102.55,0.14999999999999147,0,reconstructed
R-10,ORD-270,ORD-285,2025-08-24T05:49:09.2417252Z,2025-08-24T05:49:09.4926571Z,BUY-SELL,1,102.7,102.85,0.14999999999999147,0,reconstructed
R-11,ORD-300,ORD-315,2025-08-24T05:49:09.7412304Z,2025-08-24T05:49:09.9933441Z,BUY-SELL,1,103,103.15,0.15000000000000568,0,reconstructed
R-12,ORD-330,ORD-345,2025-08-24T05:49:10.2454100Z,2025-08-24T05:49:10.5095944Z,BUY-SELL,1,103.3,103.45,0.15000000000000568,0,reconstructed
R-13,ORD-360,ORD-375,2025-08-24T05:49:10.7637385Z,2025-08-24T05:49:11.0303327Z,BUY-SELL,1,103.6,103.75,0.15000000000000568,0,reconstructed
R-14,ORD-390,ORD-405,2025-08-24T05:49:11.2941123Z,2025-08-24T05:49:11.5480430Z,BUY-SELL,1,103.9,104.05,0.14999999999999147,0,reconstructed
R-15,ORD-420,ORD-465,2025-08-24T05:49:11.7938125Z,2025-08-24T05:49:12.5275977Z,BUY-SELL,1,104.2,104.65,0.45000000000000284,0,reconstructed
R-16,ORD-450,ORD-495,2025-08-24T05:49:12.2702224Z,2025-08-24T05:49:13.0229784Z,BUY-SELL,1,104.5,104.95,0.45000000000000284,0,reconstructed
R-17,ORD-480,ORD-525,2025-08-24T05:49:12.7746634Z,2025-08-24T05:49:13.5314218Z,BUY-SELL,1,104.8,105.25,0.45000000000000284,0,reconstructed
R-18,ORD-510,ORD-555,2025-08-24T05:49:13.2656427Z,2025-08-24T05:49:14.0293647Z,BUY-SELL,1,105.1,105.55,0.45000000000000284,0,reconstructed
