phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-08-30T03:41:35.2475246Z,1756525295247,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:35.2524896Z,1756525295252,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,5,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:35.2553422Z,1756525295255,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,8,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:35.4941320Z,1756525295494,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:35.4956359Z,1756525295495,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,1,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:35.4969309Z,1756525295496,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,2,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:35.7194293Z,1756525295719,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:35.7269915Z,1756525295726,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,7,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:35.7283410Z,1756525295728,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,9,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:35.9579016Z,1756525295957,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:35.9656452Z,1756525295965,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,8,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:35.9673251Z,1756525295967,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,10,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:36.2025173Z,1756525296202,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:36.2110022Z,1756525296211,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,9,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:36.2123828Z,1756525296212,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,10,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:36.4492595Z,1756525296449,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:36.4584334Z,1756525296458,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,9,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:36.4600801Z,1756525296460,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,11,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:36.6971745Z,1756525296697,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:36.7095458Z,1756525296709,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,12,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:36.7111583Z,1756525296711,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,14,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:36.9470456Z,1756525296947,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:36.9555514Z,1756525296955,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,8,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T03:41:36.9574132Z,1756525296957,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,10,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T03:41:37.1954308Z,1756525297195,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T03:41:37.2020157Z,1756525297202,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,7,101.2,,1,,HARNESS,DESKTOP-584MV4B
