trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-08-24T05:21:55.4673008Z,2025-08-24T05:21:55.7419954Z,BUY-SELL,1,100,100.15,0.15000000000000568,0,reconstructed
R-2,ORD-30,ORD-45,2025-08-24T05:21:56.0160066Z,2025-08-24T05:21:56.2927786Z,BUY-SELL,1,100.3,100.45,0.15000000000000568,0,reconstructed
R-3,ORD-60,ORD-75,2025-08-24T05:21:56.5703089Z,2025-08-24T05:21:56.8485385Z,BUY-SELL,1,100.6,100.75,0.15000000000000568,0,reconstructed
R-4,ORD-90,ORD-105,2025-08-24T05:21:57.1366564Z,2025-08-24T05:21:57.3973079Z,BUY-SELL,1,100.9,101.05,0.14999999999999147,0,reconstructed
R-5,ORD-120,ORD-135,2025-08-24T05:21:57.6813453Z,2025-08-24T05:21:57.9453097Z,BUY-SELL,1,101.2,101.35,0.14999999999999147,0,reconstructed
R-6,ORD-150,ORD-165,2025-08-24T05:21:58.2322575Z,2025-08-24T05:21:58.4804984Z,BUY-SELL,1,101.5,101.65,0.15000000000000568,0,reconstructed
R-7,ORD-180,ORD-195,2025-08-24T05:21:58.7595536Z,2025-08-24T05:21:59.0253539Z,BUY-SELL,1,101.8,101.95,0.15000000000000568,0,reconstructed
R-8,ORD-210,ORD-225,2025-08-24T05:21:59.2908235Z,2025-08-24T05:21:59.5441233Z,BUY-SELL,1,102.1,102.25,0.15000000000000568,0,reconstructed
R-9,ORD-240,ORD-255,2025-08-24T05:21:59.8312755Z,2025-08-24T05:22:00.1093177Z,BUY-SELL,1,102.4,102.55,0.14999999999999147,0,reconstructed
R-10,ORD-270,ORD-285,2025-08-24T05:22:00.3665300Z,2025-08-24T05:22:00.6419386Z,BUY-SELL,1,102.7,102.85,0.14999999999999147,0,reconstructed
R-11,ORD-300,ORD-315,2025-08-24T05:22:00.9153114Z,2025-08-24T05:22:01.1820259Z,BUY-SELL,1,103,103.15,0.15000000000000568,0,reconstructed
