timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-24T06:05:54.0372105Z,2.1166666666666667,13,9,9,4
2025-08-24T06:05:56.0299253Z,2.033333333333333,12,8,8,3
2025-08-24T06:05:58.0378746Z,2.0833333333333335,13,8,8,4
2025-08-24T06:06:00.0221607Z,2.033333333333333,12,9,7,3
2025-08-24T06:06:02.0215025Z,2.05,12,8,9,3
2025-08-24T06:06:04.0263938Z,2.0833333333333335,13,8,8,4
2025-08-24T06:06:06.0256802Z,2.1,12,8,8,3
2025-08-24T06:06:08.0270407Z,2.1,13,9,9,3
2025-08-24T06:06:10.0235768Z,2.1,13,8,8,4
2025-08-24T06:06:12.0307425Z,2.066666666666667,12,9,6,3
2025-08-24T06:06:14.0329824Z,2.05,12,8,9,3
2025-08-24T06:06:16.0324875Z,2.066666666666667,13,8,6,4
2025-08-24T06:06:18.0432748Z,2.1166666666666667,12,8,8,3
2025-08-24T06:06:20.0339987Z,2.05,13,9,8,4
2025-08-24T06:06:22.0224556Z,2.066666666666667,12,8,6,3
2025-08-24T06:06:24.0232189Z,2.066666666666667,13,8,7,3
2025-08-24T06:06:26.0250727Z,2.066666666666667,12,8,8,4
2025-08-24T06:06:28.0224977Z,2.0166666666666666,12,9,8,3
2025-08-24T06:06:30.0268673Z,2.05,12,8,6,3
2025-08-24T06:06:32.0251757Z,2.1166666666666667,13,8,8,4
2025-08-24T06:06:34.0303620Z,2.033333333333333,12,8,6,3
2025-08-24T06:06:36.0300224Z,2.033333333333333,12,8,7,3
2025-08-24T06:06:38.0307488Z,2.05,13,9,7,4
2025-08-24T06:06:40.0318850Z,2.05,12,8,7,3
2025-08-24T06:06:42.0363303Z,2.033333333333333,12,8,8,3
2025-08-24T06:06:44.0319068Z,2.1,13,8,6,4
2025-08-24T06:06:46.0369338Z,2.066666666666667,12,9,8,3
2025-08-24T06:06:48.0232836Z,2.033333333333333,12,8,8,3
2025-08-24T06:06:50.0231503Z,2.05,13,8,7,4
2025-08-24T06:06:52.0198187Z,2.1,12,8,7,3
2025-08-24T06:06:54.0208266Z,2.0833333333333335,13,9,7,3
