timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-24T06:40:06.6094534Z,1.9166666666666667,12,8,8,4
2025-08-24T06:40:08.6062947Z,2.05,12,8,8,3
2025-08-24T06:40:10.5900871Z,2,12,8,8,3
2025-08-24T06:40:12.5922248Z,2,12,8,7,3
2025-08-24T06:40:14.5936422Z,1.9833333333333334,12,8,8,4
2025-08-24T06:40:16.5952466Z,2.033333333333333,12,8,8,3
2025-08-24T06:40:18.5965058Z,2,12,8,8,3
2025-08-24T06:40:20.5979039Z,2,12,8,8,3
2025-08-24T06:40:22.5992758Z,1.9833333333333334,12,8,8,4
2025-08-24T06:40:24.6004695Z,2.033333333333333,12,8,8,3
2025-08-24T06:40:26.6020263Z,2.0166666666666666,13,9,7,3
2025-08-24T06:40:28.6033063Z,2.0166666666666666,12,8,7,3
2025-08-24T06:40:30.5879282Z,2,12,8,7,4
2025-08-24T06:40:32.5890044Z,2.0166666666666666,12,8,7,3
2025-08-24T06:40:34.5913791Z,1.9666666666666666,12,8,6,3
2025-08-24T06:40:36.5916056Z,2,12,8,8,3
2025-08-24T06:40:38.5934870Z,2.033333333333333,12,8,7,4
2025-08-24T06:40:40.5951326Z,1.9666666666666666,12,8,7,3
2025-08-24T06:40:42.5963648Z,2.0166666666666666,12,8,8,3
2025-08-24T06:40:44.5979834Z,2.0166666666666666,12,8,6,3
2025-08-24T06:40:46.5992360Z,1.9666666666666666,12,8,8,4
2025-08-24T06:40:48.6007818Z,2.0166666666666666,12,8,6,3
2025-08-24T06:40:50.6019599Z,2,12,8,6,3
2025-08-24T06:40:52.6032542Z,2,12,8,6,3
2025-08-24T06:40:54.5883819Z,1.9833333333333334,12,8,7,4
2025-08-24T06:40:56.5896951Z,2.0166666666666666,12,8,9,3
2025-08-24T06:40:58.5909679Z,1.9833333333333334,12,8,5,3
2025-08-24T06:41:00.5925918Z,2,12,8,8,3
2025-08-24T06:41:02.5935303Z,1.9666666666666666,11,7,7,4
2025-08-24T06:41:04.5945222Z,2.0166666666666666,12,8,7,3
2025-08-24T06:41:06.5965589Z,2.0166666666666666,13,9,8,3
2025-08-24T06:41:08.5974579Z,2.033333333333333,12,8,6,3
2025-08-24T06:41:10.5995011Z,2,12,8,7,4
2025-08-24T06:41:12.6006257Z,1.9666666666666666,12,8,7,3
2025-08-24T06:41:14.6022371Z,2.0166666666666666,12,8,7,3
2025-08-24T06:41:16.6036007Z,2.0166666666666666,12,8,8,3
2025-08-24T06:41:18.5882955Z,1.9666666666666666,12,8,7,4
2025-08-24T06:41:20.5907262Z,2.0166666666666666,12,8,7,3
2025-08-24T06:41:22.5915480Z,1.9666666666666666,11,7,7,3
2025-08-24T06:41:24.5923341Z,2.033333333333333,13,9,8,3
2025-08-24T06:41:26.5940500Z,2,12,8,8,4
2025-08-24T06:41:28.5954623Z,2,12,8,7,3
2025-08-24T06:41:30.5970950Z,1.9666666666666666,11,7,6,3
2025-08-24T06:41:32.5975699Z,2,12,8,7,3
2025-08-24T06:41:34.6000271Z,2,12,8,6,3
2025-08-24T06:41:36.6014374Z,2.0166666666666666,13,9,6,4
2025-08-24T06:41:38.6025800Z,1.9833333333333334,11,7,8,3
2025-08-24T06:41:40.5874709Z,2.0166666666666666,13,9,7,3
2025-08-24T06:41:42.5889232Z,2,12,8,8,3
2025-08-24T06:41:44.5903336Z,2,12,8,7,4
2025-08-24T06:41:46.5909076Z,2.033333333333333,12,8,7,3
2025-08-24T06:41:48.5930380Z,2.0833333333333335,12,8,6,3
2025-08-24T06:41:50.5943593Z,2.033333333333333,12,8,6,4
2025-08-24T06:41:52.5958694Z,2.0166666666666666,13,8,7,3
2025-08-24T06:41:54.5970845Z,2,12,8,7,3
2025-08-24T06:41:56.5986180Z,2,12,8,7,3
2025-08-24T06:41:58.5999237Z,2.033333333333333,12,8,6,4
2025-08-24T06:42:00.6005129Z,1.9666666666666666,12,8,7,3
2025-08-24T06:42:02.6018113Z,1.9666666666666666,11,8,8,3
2025-08-24T06:42:04.5871071Z,1.9833333333333334,12,8,8,3
2025-08-24T06:42:06.5889494Z,1.9833333333333334,12,8,8,4
2025-08-24T06:42:08.5903348Z,2.0166666666666666,12,8,7,3
2025-08-24T06:42:10.5917932Z,2.0166666666666666,12,8,7,3
2025-08-24T06:42:12.5931455Z,2.0166666666666666,12,8,7,3
2025-08-24T06:42:14.5937097Z,2.0166666666666666,13,8,7,4
2025-08-24T06:42:16.5960269Z,2.05,12,8,7,3
2025-08-24T06:42:18.5966686Z,2.0166666666666666,12,8,8,3
2025-08-24T06:42:20.5983389Z,1.9666666666666666,12,8,8,3
2025-08-24T06:42:22.6001225Z,2.0166666666666666,12,8,7,4
2025-08-24T06:42:24.6017416Z,2.0166666666666666,12,8,7,3
2025-08-24T06:42:26.5871108Z,2,12,8,8,3
2025-08-24T06:42:28.5879080Z,2,12,8,7,3
2025-08-24T06:42:30.5893634Z,2.0166666666666666,12,9,7,4
2025-08-24T06:42:32.5902012Z,1.9333333333333333,12,7,7,3
2025-08-24T06:42:34.5919717Z,2.033333333333333,12,8,8,3
2025-08-24T06:42:36.5934459Z,2,12,8,7,3
2025-08-24T06:42:38.5947160Z,1.9666666666666666,12,8,8,4
2025-08-24T06:42:40.5961247Z,1.9833333333333334,12,8,7,3
2025-08-24T06:42:42.5975900Z,2.0166666666666666,12,8,6,3
2025-08-24T06:42:44.5989985Z,1.95,11,8,8,3
2025-08-24T06:42:46.6002463Z,2.033333333333333,13,8,8,3
2025-08-24T06:42:48.6018046Z,2,12,8,7,4
2025-08-24T06:42:50.5876908Z,2,12,8,7,3
2025-08-24T06:42:52.6045056Z,2.033333333333333,12,8,7,3
2025-08-24T06:42:54.5893995Z,1.95,11,8,7,3
2025-08-24T06:42:56.5897226Z,2.0166666666666666,13,8,7,4
2025-08-24T06:42:58.5921012Z,1.9833333333333334,11,8,5,3
2025-08-24T06:43:00.5935490Z,2,12,8,6,3
2025-08-24T06:43:02.5940656Z,1.9833333333333334,12,8,8,3
2025-08-24T06:43:04.5963514Z,1.9833333333333334,12,8,8,4
2025-08-24T06:43:06.5977642Z,2.05,13,8,6,3
2025-08-24T06:43:08.5979658Z,1.9833333333333334,11,8,8,3
2025-08-24T06:43:10.6005753Z,2.033333333333333,13,8,7,3
2025-08-24T06:43:12.6018372Z,2.0166666666666666,12,8,7,4
2025-08-24T06:43:14.6028198Z,2.033333333333333,12,8,7,3
2025-08-24T06:43:16.5892279Z,1.9833333333333334,12,8,8,3
2025-08-24T06:43:18.5894131Z,1.95,12,8,8,3
2025-08-24T06:43:20.5897676Z,2.0166666666666666,12,8,8,4
2025-08-24T06:43:22.5923543Z,2.033333333333333,12,8,7,3
2025-08-24T06:43:24.5924803Z,2,12,8,7,3
2025-08-24T06:43:26.5937188Z,1.9666666666666666,12,8,8,3
2025-08-24T06:43:28.5964996Z,2,12,8,8,4
2025-08-24T06:43:30.5980544Z,2.033333333333333,12,8,7,3
2025-08-24T06:43:32.5983939Z,2,12,8,8,3
2025-08-24T06:43:34.6017343Z,2.05,12,9,9,3
2025-08-24T06:43:36.6020874Z,1.9833333333333334,12,8,6,4
2025-08-24T06:43:38.6030599Z,1.9833333333333334,12,7,6,3
2025-08-24T06:43:40.5882997Z,2,12,8,8,3
2025-08-24T06:43:42.5898155Z,2.0166666666666666,12,9,7,3
2025-08-24T06:43:44.5906649Z,2,12,8,9,4
2025-08-24T06:43:46.5923737Z,2.0166666666666666,12,8,8,3
2025-08-24T06:43:48.5936901Z,2,12,8,8,3
2025-08-24T06:43:50.5949491Z,2.033333333333333,12,8,7,3
2025-08-24T06:43:52.5959087Z,1.9666666666666666,12,8,8,4
2025-08-24T06:43:54.5979835Z,2,12,8,6,3
2025-08-24T06:43:56.5994548Z,2.0166666666666666,12,8,8,3
2025-08-24T06:43:58.6009177Z,1.9666666666666666,12,8,7,3
2025-08-24T06:44:00.6021966Z,2.0166666666666666,12,8,8,4
2025-08-24T06:44:02.6035984Z,1.9833333333333334,12,8,8,3
2025-08-24T06:44:04.5876757Z,2.0166666666666666,12,8,7,3
2025-08-24T06:44:06.5895336Z,2,12,8,8,3
2025-08-24T06:44:08.5898174Z,1.9833333333333334,12,8,6,4
2025-08-24T06:44:10.5925975Z,2,12,8,8,3
2025-08-24T06:44:12.5938723Z,2.0166666666666666,12,8,8,3
2025-08-24T06:44:14.5950789Z,2,12,8,5,3
2025-08-24T06:44:16.5966549Z,1.9833333333333334,12,8,6,4
2025-08-24T06:44:18.5981213Z,2.0166666666666666,12,8,7,3
2025-08-24T06:44:20.5986634Z,2.0166666666666666,12,8,8,3
2025-08-24T06:44:22.6008349Z,2,12,8,8,3
2025-08-24T06:44:24.6013994Z,1.9833333333333334,12,8,6,4
2025-08-24T06:44:26.5874029Z,1.9833333333333334,12,8,7,3
2025-08-24T06:44:28.5886630Z,2,12,8,7,3
