phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-08-24T06:10:58.5746047Z,1756015858574,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:10:58.5781100Z,1756015858578,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,4,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:10:58.5800713Z,1756015858580,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,6,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:10:58.8101136Z,1756015858810,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:10:58.8172827Z,1756015858817,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,7,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:10:58.8190329Z,1756015858819,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,9,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:10:59.0656957Z,1756015859065,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:10:59.0762434Z,1756015859076,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,11,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:10:59.0780217Z,1756015859078,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,13,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:10:59.3262794Z,1756015859326,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:10:59.3285756Z,1756015859328,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,2,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:10:59.3305537Z,1756015859330,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,4,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:10:59.5658375Z,1756015859565,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:10:59.5738446Z,1756015859573,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,8,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:10:59.5756868Z,1756015859575,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,10,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:10:59.8111280Z,1756015859811,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:10:59.8172716Z,1756015859817,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,6,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:10:59.8185853Z,1756015859818,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,7,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:11:00.0500983Z,1756015860050,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:11:00.0579379Z,1756015860057,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,7,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:11:00.0588052Z,1756015860058,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,8,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:11:00.2857429Z,1756015860285,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:11:00.2896826Z,1756015860289,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,4,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:11:00.2913888Z,1756015860291,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,6,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:11:00.5311838Z,1756015860531,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:11:00.5382511Z,1756015860538,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,7,101.2,,1,,HARNESS,DESKTOP-584MV4B
