phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-08-24T14:29:49.6786516Z,1756045789678,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T14:29:49.6874181Z,1756045789687,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,9,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T14:29:49.6910649Z,1756045789691,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,13,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T14:29:49.9016114Z,1756045789901,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T14:29:49.9359965Z,1756045789935,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,34,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T14:29:49.9395207Z,1756045789939,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,38,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T14:29:50.1768262Z,1756045790176,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T14:29:50.1787382Z,1756045790178,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,2,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T14:29:50.1802606Z,1756045790180,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,4,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T14:29:50.3773888Z,1756045790377,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T14:29:50.4103672Z,1756045790410,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,33,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T14:29:50.4121637Z,1756045790412,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,35,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T14:29:50.6403876Z,1756045790640,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T14:29:50.6751875Z,1756045790675,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,35,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T14:29:50.6768479Z,1756045790676,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,36,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
