trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes,gross_pnl
T-ORD-15,ORD-0,ORD-15,2025-08-23T03:27:40.3008879Z,2025-08-23T03:27:40.5462809Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-45,ORD-30,ORD-45,2025-08-23T03:27:40.7953232Z,2025-08-23T03:27:41.0476783Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-75,ORD-60,ORD-75,2025-08-23T03:27:41.2804670Z,2025-08-23T03:27:41.5311847Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-105,ORD-90,ORD-105,2025-08-23T03:27:41.7683872Z,2025-08-23T03:27:42.0136609Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-135,ORD-120,ORD-135,2025-08-23T03:27:42.2649457Z,2025-08-23T03:27:42.5145017Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-165,ORD-150,ORD-165,2025-08-23T03:27:42.7482265Z,2025-08-23T03:27:42.9992442Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-195,ORD-180,ORD-195,2025-08-23T03:27:43.2475478Z,2025-08-23T03:27:43.4994107Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-225,ORD-210,ORD-225,2025-08-23T03:27:43.7313327Z,2025-08-23T03:27:43.9818761Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-255,ORD-240,ORD-255,2025-08-23T03:27:44.2166306Z,2025-08-23T03:27:44.4665441Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-285,ORD-270,ORD-285,2025-08-23T03:27:44.7164084Z,2025-08-23T03:27:44.9670120Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-315,ORD-300,ORD-315,2025-08-23T03:27:45.2070098Z,2025-08-23T03:27:45.4491476Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-345,ORD-330,ORD-345,2025-08-23T03:27:45.7009301Z,2025-08-23T03:27:45.9346791Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-375,ORD-360,ORD-375,2025-08-23T03:27:46.1848791Z,2025-08-23T03:27:46.4180490Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-405,ORD-390,ORD-405,2025-08-23T03:27:46.6682768Z,2025-08-23T03:27:46.9016537Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-435,ORD-420,ORD-435,2025-08-23T03:27:47.1512919Z,2025-08-23T03:27:47.3853954Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-465,ORD-450,ORD-465,2025-08-23T03:27:47.6522048Z,2025-08-23T03:27:47.8511388Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-495,ORD-480,ORD-495,2025-08-23T03:27:48.1011433Z,2025-08-23T03:27:48.3370735Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-525,ORD-510,ORD-525,2025-08-23T03:27:48.5862173Z,2025-08-23T03:27:48.8364699Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-555,ORD-540,ORD-555,2025-08-23T03:27:49.0853647Z,2025-08-23T03:27:49.3361884Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-585,ORD-570,ORD-585,2025-08-23T03:27:49.5869592Z,2025-08-23T03:27:49.8204375Z,BUY-SELL,1,105.7005,105.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-615,ORD-600,ORD-615,2025-08-23T03:27:50.0689999Z,2025-08-23T03:27:50.3035162Z,BUY-SELL,1,106.0005,106.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-645,ORD-630,ORD-645,2025-08-23T03:27:50.5545200Z,2025-08-23T03:27:50.8044047Z,BUY-SELL,1,106.3005,106.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-675,ORD-660,ORD-675,2025-08-23T03:27:51.0547485Z,2025-08-23T03:27:51.2866839Z,BUY-SELL,1,106.6005,106.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-705,ORD-690,ORD-705,2025-08-23T03:27:51.5362737Z,2025-08-23T03:27:51.7883250Z,BUY-SELL,1,106.90050000000001,107.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-735,ORD-720,ORD-735,2025-08-23T03:27:52.0389391Z,2025-08-23T03:27:52.2721178Z,BUY-SELL,1,107.2005,107.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-765,ORD-750,ORD-765,2025-08-23T03:27:52.5225154Z,2025-08-23T03:27:52.7558457Z,BUY-SELL,1,107.5005,107.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-795,ORD-780,ORD-795,2025-08-23T03:27:53.0057866Z,2025-08-23T03:27:53.2552706Z,BUY-SELL,1,107.8005,107.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-825,ORD-810,ORD-825,2025-08-23T03:27:53.5047247Z,2025-08-23T03:27:53.7397094Z,BUY-SELL,1,108.1005,108.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-855,ORD-840,ORD-855,2025-08-23T03:27:53.9898738Z,2025-08-23T03:27:54.2402387Z,BUY-SELL,1,108.40050000000001,108.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-885,ORD-870,ORD-885,2025-08-23T03:27:54.4903281Z,2025-08-23T03:27:54.7244750Z,BUY-SELL,1,108.7005,108.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-915,ORD-900,ORD-915,2025-08-23T03:27:54.9743252Z,2025-08-23T03:27:55.2037035Z,BUY-SELL,1,109.0005,109.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-945,ORD-930,ORD-945,2025-08-23T03:27:55.4577290Z,2025-08-23T03:27:55.6976662Z,BUY-SELL,1,109.3005,109.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-975,ORD-960,ORD-975,2025-08-23T03:27:55.9580836Z,2025-08-23T03:27:56.1960092Z,BUY-SELL,1,109.6005,109.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1005,ORD-990,ORD-1005,2025-08-23T03:27:56.4409516Z,2025-08-23T03:27:56.6919188Z,BUY-SELL,1,109.90050000000001,110.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-1035,ORD-1020,ORD-1035,2025-08-23T03:27:56.9246355Z,2025-08-23T03:27:57.1741141Z,BUY-SELL,1,110.2005,110.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-1065,ORD-1050,ORD-1065,2025-08-23T03:27:57.4081755Z,2025-08-23T03:27:57.6591312Z,BUY-SELL,1,110.5005,110.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1095,ORD-1080,ORD-1095,2025-08-23T03:27:57.8759645Z,2025-08-23T03:27:58.1261650Z,BUY-SELL,1,110.8005,110.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1125,ORD-1110,ORD-1125,2025-08-23T03:27:58.3590019Z,2025-08-23T03:27:58.6092693Z,BUY-SELL,1,111.1005,111.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1155,ORD-1140,ORD-1155,2025-08-23T03:27:58.8428003Z,2025-08-23T03:27:59.0935915Z,BUY-SELL,1,111.40050000000001,111.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-1185,ORD-1170,ORD-1185,2025-08-23T03:27:59.3269608Z,2025-08-23T03:27:59.5765040Z,BUY-SELL,1,111.7005,111.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-1215,ORD-1200,ORD-1215,2025-08-23T03:27:59.8101674Z,2025-08-23T03:28:00.0609622Z,BUY-SELL,1,112.0005,112.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1245,ORD-1230,ORD-1245,2025-08-23T03:28:00.3101461Z,2025-08-23T03:28:00.5612529Z,BUY-SELL,1,112.3005,112.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1275,ORD-1260,ORD-1275,2025-08-23T03:28:00.7925235Z,2025-08-23T03:28:01.0285987Z,BUY-SELL,1,112.6005,112.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-1305,ORD-1290,ORD-1305,2025-08-23T03:28:01.2599827Z,2025-08-23T03:28:01.5120758Z,BUY-SELL,1,112.90050000000001,113.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-1335,ORD-1320,ORD-1335,2025-08-23T03:28:01.7440045Z,2025-08-23T03:28:01.9954632Z,BUY-SELL,1,113.2005,113.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
