trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-08-30T03:44:05.0583890Z,2025-08-30T03:44:05.2891965Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,reconstructed
R-2,ORD-30,ORD-45,2025-08-30T03:44:05.5297953Z,2025-08-30T03:44:05.7813466Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,reconstructed
R-3,ORD-60,ORD-75,2025-08-30T03:44:06.0297994Z,2025-08-30T03:44:06.2610546Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,reconstructed
R-4,ORD-90,ORD-105,2025-08-30T03:44:06.5100658Z,2025-08-30T03:44:06.7643472Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,reconstructed
R-5,ORD-120,ORD-135,2025-08-30T03:44:07.0075464Z,2025-08-30T03:44:07.2576676Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,reconstructed
R-6,ORD-150,ORD-165,2025-08-30T03:44:07.5046427Z,2025-08-30T03:44:07.7565102Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,reconstructed
R-7,ORD-180,ORD-195,2025-08-30T03:44:08.0039050Z,2025-08-30T03:44:08.2435331Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,reconstructed
R-8,ORD-210,ORD-225,2025-08-30T03:44:08.4822258Z,2025-08-30T03:44:08.7309074Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,reconstructed
R-9,ORD-240,ORD-255,2025-08-30T03:44:08.9768671Z,2025-08-30T03:44:09.2305743Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,reconstructed
R-10,ORD-270,ORD-285,2025-08-30T03:44:09.4742089Z,2025-08-30T03:44:09.7284356Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,reconstructed
R-11,ORD-300,ORD-315,2025-08-30T03:44:09.9739390Z,2025-08-30T03:44:10.2155921Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,reconstructed
R-12,ORD-330,ORD-345,2025-08-30T03:44:10.4568109Z,2025-08-30T03:44:10.6998588Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,reconstructed
R-13,ORD-360,ORD-375,2025-08-30T03:44:10.9467161Z,2025-08-30T03:44:11.1982832Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,reconstructed
R-14,ORD-390,ORD-405,2025-08-30T03:44:11.4436979Z,2025-08-30T03:44:11.7004521Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,reconstructed
R-15,ORD-420,ORD-435,2025-08-30T03:44:11.9468279Z,2025-08-30T03:44:12.2006580Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,reconstructed
R-16,ORD-450,ORD-465,2025-08-30T03:44:12.4470839Z,2025-08-30T03:44:12.6955313Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,reconstructed
R-17,ORD-480,ORD-495,2025-08-30T03:44:12.9340244Z,2025-08-30T03:44:13.1877286Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,reconstructed
R-18,ORD-510,ORD-525,2025-08-30T03:44:13.4240566Z,2025-08-30T03:44:13.6643155Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,reconstructed
R-19,ORD-540,ORD-555,2025-08-30T03:44:13.9060130Z,2025-08-30T03:44:14.1508329Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,reconstructed
R-20,ORD-570,ORD-585,2025-08-30T03:44:14.3869509Z,2025-08-30T03:44:14.6421833Z,BUY-SELL,1,105.7005,105.84949999999999,0.1489999999999867,0,reconstructed
R-21,ORD-600,ORD-615,2025-08-30T03:44:14.8829479Z,2025-08-30T03:44:15.1291688Z,BUY-SELL,1,106.0005,106.1495,0.1490000000000009,0,reconstructed
R-22,ORD-630,ORD-645,2025-08-30T03:44:15.3747581Z,2025-08-30T03:44:15.6265788Z,BUY-SELL,1,106.3005,106.4495,0.1490000000000009,0,reconstructed
R-23,ORD-660,ORD-675,2025-08-30T03:44:15.8626229Z,2025-08-30T03:44:16.0940122Z,BUY-SELL,1,106.6005,106.7495,0.1490000000000009,0,reconstructed
R-24,ORD-690,ORD-705,2025-08-30T03:44:16.3279358Z,2025-08-30T03:44:16.5790220Z,BUY-SELL,1,106.90050000000001,107.0495,0.1489999999999867,0,reconstructed
