trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-08-24T05:54:12.4996256Z,2025-08-24T05:54:12.7374975Z,BUY-SELL,1,100,100.15,0.15000000000000568,0,reconstructed
R-2,ORD-30,ORD-45,2025-08-24T05:54:12.9981993Z,2025-08-24T05:54:13.2328239Z,BUY-SELL,1,100.3,100.45,0.15000000000000568,0,reconstructed
R-3,ORD-60,ORD-75,2025-08-24T05:54:13.4766972Z,2025-08-24T05:54:13.7338485Z,BUY-SELL,1,100.6,100.75,0.15000000000000568,0,reconstructed
R-4,ORD-90,ORD-105,2025-08-24T05:54:13.9745621Z,2025-08-24T05:54:14.2258416Z,BUY-SELL,1,100.9,101.05,0.14999999999999147,0,reconstructed
R-5,ORD-120,ORD-135,2025-08-24T05:54:14.4767478Z,2025-08-24T05:54:14.7235816Z,BUY-SELL,1,101.2,101.35,0.14999999999999147,0,reconstructed
R-6,ORD-150,ORD-165,2025-08-24T05:54:14.9668955Z,2025-08-24T05:54:15.2129746Z,BUY-SELL,1,101.5,101.65,0.15000000000000568,0,reconstructed
R-7,ORD-180,ORD-195,2025-08-24T05:54:15.4742637Z,2025-08-24T05:54:15.7182207Z,BUY-SELL,1,101.8,101.95,0.15000000000000568,0,reconstructed
R-8,ORD-210,ORD-225,2025-08-24T05:54:15.9735148Z,2025-08-24T05:54:16.2104528Z,BUY-SELL,1,102.1,102.25,0.15000000000000568,0,reconstructed
R-9,ORD-240,ORD-255,2025-08-24T05:54:16.4617072Z,2025-08-24T05:54:16.6925423Z,BUY-SELL,1,102.4,102.55,0.14999999999999147,0,reconstructed
R-10,ORD-270,ORD-285,2025-08-24T05:54:16.9455093Z,2025-08-24T05:54:17.1799319Z,BUY-SELL,1,102.7,102.85,0.14999999999999147,0,reconstructed
R-11,ORD-300,ORD-315,2025-08-24T05:54:17.4262523Z,2025-08-24T05:54:17.6471271Z,BUY-SELL,1,103,103.15,0.15000000000000568,0,reconstructed
R-12,ORD-330,ORD-345,2025-08-24T05:54:17.8865659Z,2025-08-24T05:54:18.1137262Z,BUY-SELL,1,103.3,103.45,0.15000000000000568,0,reconstructed
R-13,ORD-360,ORD-375,2025-08-24T05:54:18.3610001Z,2025-08-24T05:54:18.6052574Z,BUY-SELL,1,103.6,103.75,0.15000000000000568,0,reconstructed
R-14,ORD-390,ORD-405,2025-08-24T05:54:18.8582267Z,2025-08-24T05:54:19.1042685Z,BUY-SELL,1,103.9,104.05,0.14999999999999147,0,reconstructed
R-15,ORD-420,ORD-465,2025-08-24T05:54:19.3459368Z,2025-08-24T05:54:20.0546521Z,BUY-SELL,1,104.2,104.65,0.45000000000000284,0,reconstructed
R-16,ORD-450,ORD-495,2025-08-24T05:54:19.8056679Z,2025-08-24T05:54:20.5565878Z,BUY-SELL,1,104.5,104.95,0.45000000000000284,0,reconstructed
R-17,ORD-480,ORD-525,2025-08-24T05:54:20.2953963Z,2025-08-24T05:54:21.0538554Z,BUY-SELL,1,104.8,105.25,0.45000000000000284,0,reconstructed
R-18,ORD-510,ORD-555,2025-08-24T05:54:20.8102983Z,2025-08-24T05:54:21.5507568Z,BUY-SELL,1,105.1,105.55,0.45000000000000284,0,reconstructed
R-19,ORD-540,ORD-585,2025-08-24T05:54:21.2948497Z,2025-08-24T05:54:22.0512683Z,BUY-SELL,1,105.4,105.85,0.44999999999998863,0,reconstructed
R-20,ORD-570,ORD-615,2025-08-24T05:54:21.7976799Z,2025-08-24T05:54:22.5434715Z,BUY-SELL,1,105.7,106.15,0.45000000000000284,0,reconstructed
R-21,ORD-600,ORD-645,2025-08-24T05:54:22.2908808Z,2025-08-24T05:54:23.0177094Z,BUY-SELL,1,106,106.45,0.45000000000000284,0,reconstructed
R-22,ORD-630,ORD-675,2025-08-24T05:54:22.7852925Z,2025-08-24T05:54:23.4958875Z,BUY-SELL,1,106.3,106.75,0.45000000000000284,0,reconstructed
R-23,ORD-660,ORD-705,2025-08-24T05:54:23.2562145Z,2025-08-24T05:54:23.9833472Z,BUY-SELL,1,106.6,107.05,0.45000000000000284,0,reconstructed
R-24,ORD-690,ORD-735,2025-08-24T05:54:23.7410748Z,2025-08-24T05:54:24.4574323Z,BUY-SELL,1,106.9,107.35,0.44999999999998863,0,reconstructed
R-25,ORD-720,ORD-765,2025-08-24T05:54:24.2267768Z,2025-08-24T05:54:24.9632792Z,BUY-SELL,1,107.2,107.65,0.45000000000000284,0,reconstructed
R-26,ORD-750,ORD-795,2025-08-24T05:54:24.7044705Z,2025-08-24T05:54:25.4601817Z,BUY-SELL,1,107.5,107.95,0.45000000000000284,0,reconstructed
R-27,ORD-780,ORD-825,2025-08-24T05:54:25.2041667Z,2025-08-24T05:54:25.9454489Z,BUY-SELL,1,107.8,108.25,0.45000000000000284,0,reconstructed
R-28,ORD-810,ORD-855,2025-08-24T05:54:25.7065040Z,2025-08-24T05:54:26.4354122Z,BUY-SELL,1,108.1,108.55,0.45000000000000284,0,reconstructed
R-29,ORD-840,ORD-885,2025-08-24T05:54:26.1813652Z,2025-08-24T05:54:26.9071809Z,BUY-SELL,1,108.4,108.85,0.44999999999998863,0,reconstructed
R-30,ORD-870,ORD-915,2025-08-24T05:54:26.6737215Z,2025-08-24T05:54:27.3796977Z,BUY-SELL,1,108.7,109.15,0.45000000000000284,0,reconstructed
R-31,ORD-900,ORD-945,2025-08-24T05:54:27.1401468Z,2025-08-24T05:54:27.9022305Z,BUY-SELL,1,109,109.45,0.45000000000000284,0,reconstructed
R-32,ORD-930,ORD-975,2025-08-24T05:54:27.6439279Z,2025-08-24T05:54:28.3641033Z,BUY-SELL,1,109.3,109.75,0.45000000000000284,0,reconstructed
R-33,ORD-960,ORD-1005,2025-08-24T05:54:28.1284001Z,2025-08-24T05:54:28.8618955Z,BUY-SELL,1,109.6,110.05,0.45000000000000284,0,reconstructed
R-34,ORD-990,ORD-1035,2025-08-24T05:54:28.6177588Z,2025-08-24T05:54:29.3465672Z,BUY-SELL,1,109.9,110.35,0.44999999999998863,0,reconstructed
R-35,ORD-1020,ORD-1065,2025-08-24T05:54:29.1076108Z,2025-08-24T05:54:29.8315895Z,BUY-SELL,1,110.2,110.65,0.45000000000000284,0,reconstructed
