phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-08-30T04:05:21.6522632Z,1756526721652,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T04:05:21.6571878Z,1756526721657,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,5,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T04:05:21.6611567Z,1756526721661,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,9,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T04:05:21.8968718Z,1756526721896,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T04:05:21.9089344Z,1756526721908,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,12,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T04:05:21.9103473Z,1756526721910,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,14,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T04:05:22.1516823Z,1756526722151,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T04:05:22.1535093Z,1756526722153,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,2,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T04:05:22.1545810Z,1756526722154,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,3,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T04:05:22.3762175Z,1756526722376,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T04:05:22.3837566Z,1756526722383,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,7,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T04:05:22.3851030Z,1756526722385,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,9,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T04:05:22.6154089Z,1756526722615,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T04:05:22.6274192Z,1756526722627,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,12,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T04:05:22.6289611Z,1756526722628,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,13,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-30T04:05:22.8700960Z,1756526722870,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-30T04:05:22.8788316Z,1756526722878,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,8,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-30T04:05:22.8802323Z,1756526722880,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,10,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
