timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-30T04:05:23.6319196Z,2.0166666666666666,13,9,8,4
2025-08-30T04:05:25.6277294Z,2.0166666666666666,12,8,9,3
2025-08-30T04:05:27.6356666Z,2.066666666666667,12,8,8,3
2025-08-30T04:05:29.6377930Z,2.066666666666667,12,8,8,4
2025-08-30T04:05:31.6218377Z,2.0166666666666666,13,8,8,3
2025-08-30T04:05:33.6285427Z,2.0166666666666666,12,8,8,3
2025-08-30T04:05:35.6278819Z,2.033333333333333,12,8,8,4
2025-08-30T04:05:37.6315810Z,2.033333333333333,12,9,9,3
2025-08-30T04:05:39.6257935Z,2,12,8,8,3
2025-08-30T04:05:41.6327938Z,2.033333333333333,12,8,8,3
2025-08-30T04:05:43.6311065Z,2,12,8,8,4
2025-08-30T04:05:45.6331373Z,2.0833333333333335,13,8,8,3
2025-08-30T04:05:47.6361457Z,2.033333333333333,12,8,8,3
2025-08-30T04:05:49.6270721Z,2.033333333333333,12,8,8,4
2025-08-30T04:05:51.6290915Z,2.0166666666666666,12,8,8,3
2025-08-30T04:05:53.6298530Z,2.05,13,9,8,3
2025-08-30T04:05:55.6240146Z,2.05,12,8,9,4
2025-08-30T04:05:57.6371222Z,2.1166666666666667,13,8,8,3
2025-08-30T04:05:59.6274254Z,2.05,12,8,8,3
2025-08-30T04:06:01.6269236Z,2.033333333333333,12,9,8,4
2025-08-30T04:06:03.6280294Z,2.1333333333333333,13,8,9,3
2025-08-30T04:06:05.6313089Z,2.1,12,8,8,3
2025-08-30T04:06:07.6254679Z,2.033333333333333,13,9,9,4
2025-08-30T04:06:09.6308936Z,2.033333333333333,12,8,8,3
2025-08-30T04:06:11.6262766Z,2.033333333333333,12,8,8,3
2025-08-30T04:06:13.6377031Z,2.0833333333333335,13,8,8,4
2025-08-30T04:06:15.6257541Z,2.0166666666666666,12,8,8,3
2025-08-30T04:06:17.6254082Z,2.05,12,8,8,3
2025-08-30T04:06:19.6266369Z,2.0166666666666666,12,9,8,4
2025-08-30T04:06:21.6246048Z,2.0166666666666666,12,8,9,3
2025-08-30T04:06:23.6355187Z,2.0833333333333335,13,8,8,3
2025-08-30T04:06:25.6356644Z,2.033333333333333,12,8,8,4
2025-08-30T04:06:27.6310934Z,2.033333333333333,12,8,8,3
2025-08-30T04:06:29.6302911Z,2.0833333333333335,13,9,9,3
2025-08-30T04:06:31.6347245Z,2.05,12,8,8,4
2025-08-30T04:06:33.6315886Z,2.0833333333333335,12,8,8,3
2025-08-30T04:06:35.6289140Z,2.033333333333333,13,8,8,3
2025-08-30T04:06:37.6332647Z,2.0833333333333335,12,9,8,4
2025-08-30T04:06:39.6296379Z,2,12,8,9,3
2025-08-30T04:06:41.6250608Z,2.0833333333333335,13,8,8,3
2025-08-30T04:06:43.6361813Z,2.05,12,8,8,4
2025-08-30T04:06:45.6332693Z,2.033333333333333,12,8,8,3
2025-08-30T04:06:47.6267458Z,2.05,12,8,8,3
2025-08-30T04:06:49.6288328Z,2.0833333333333335,13,9,9,4
2025-08-30T04:06:51.6360272Z,2.05,12,8,8,3
2025-08-30T04:06:53.6330330Z,2.066666666666667,13,8,8,3
2025-08-30T04:06:55.6298351Z,2.0833333333333335,12,9,9,4
2025-08-30T04:06:57.6280970Z,2.033333333333333,12,8,8,3
2025-08-30T04:06:59.6376310Z,2.05,13,8,8,3
2025-08-30T04:07:01.6281275Z,2.066666666666667,12,8,8,4
2025-08-30T04:07:03.6263211Z,2.066666666666667,12,8,8,3
2025-08-30T04:07:05.6380124Z,2.1,13,9,9,3
2025-08-30T04:07:07.6336052Z,2.05,12,8,8,4
2025-08-30T04:07:09.6365038Z,2.033333333333333,12,8,8,3
2025-08-30T04:07:11.6233169Z,2.066666666666667,13,8,8,3
2025-08-30T04:07:13.6328279Z,2.0833333333333335,12,9,9,4
2025-08-30T04:07:15.6304648Z,2.05,13,8,8,3
2025-08-30T04:07:17.6333572Z,2.033333333333333,12,8,8,3
