trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
T-ORD-15,ORD-0,ORD-15,2025-08-22T13:15:27.6275669Z,2025-08-22T13:15:27.8646233Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,harness
T-ORD-45,ORD-30,ORD-45,2025-08-22T13:15:28.0968625Z,2025-08-22T13:15:28.3338969Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,harness
T-ORD-75,ORD-60,ORD-75,2025-08-22T13:15:28.5658566Z,2025-08-22T13:15:28.7984476Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,harness
T-ORD-105,ORD-90,ORD-105,2025-08-22T13:15:29.0328862Z,2025-08-22T13:15:29.2641057Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,harness
T-ORD-135,ORD-120,ORD-135,2025-08-22T13:15:29.4973916Z,2025-08-22T13:15:29.7325357Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,harness
T-ORD-165,ORD-150,ORD-165,2025-08-22T13:15:29.9776299Z,2025-08-22T13:15:30.2113734Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,harness
T-ORD-195,ORD-180,ORD-195,2025-08-22T13:15:30.4542993Z,2025-08-22T13:15:30.6971256Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,harness
T-ORD-225,ORD-210,ORD-225,2025-08-22T13:15:30.9297082Z,2025-08-22T13:15:31.1683665Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,harness
T-ORD-255,ORD-240,ORD-255,2025-08-22T13:15:31.4036691Z,2025-08-22T13:15:31.6347567Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,harness
T-ORD-285,ORD-270,ORD-285,2025-08-22T13:15:31.8688877Z,2025-08-22T13:15:32.1031615Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,harness
