trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes,gross_pnl
T-ORD-15,ORD-0,ORD-15,2025-10-09T12:29:43.8049956Z,2025-10-09T12:29:44.0172824Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-45,ORD-30,ORD-45,2025-10-09T12:29:44.2563540Z,2025-10-09T12:29:44.4618640Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-75,ORD-60,ORD-75,2025-10-09T12:29:44.6774600Z,2025-10-09T12:29:44.9117392Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-105,ORD-90,ORD-105,2025-10-09T12:29:45.1669095Z,2025-10-09T12:29:45.3992117Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-135,ORD-120,ORD-135,2025-10-09T12:29:45.6177193Z,2025-10-09T12:29:45.8224004Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-165,ORD-150,ORD-165,2025-10-09T12:29:46.0658986Z,2025-10-09T12:29:46.2865037Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-195,ORD-180,ORD-195,2025-10-09T12:29:46.5201522Z,2025-10-09T12:29:46.7638652Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-225,ORD-210,ORD-225,2025-10-09T12:29:46.9877563Z,2025-10-09T12:29:47.2261979Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-255,ORD-240,ORD-255,2025-10-09T12:29:47.4466843Z,2025-10-09T12:29:47.6633667Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-285,ORD-270,ORD-285,2025-10-09T12:29:47.8690040Z,2025-10-09T12:29:48.0893672Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-315,ORD-300,ORD-315,2025-10-09T12:29:48.3162518Z,2025-10-09T12:29:48.5264356Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-345,ORD-330,ORD-345,2025-10-09T12:29:48.7583827Z,2025-10-09T12:29:48.9951176Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-375,ORD-360,ORD-375,2025-10-09T12:29:49.2358235Z,2025-10-09T12:29:49.4601007Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-405,ORD-390,ORD-405,2025-10-09T12:29:49.6545059Z,2025-10-09T12:29:49.8838974Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-435,ORD-420,ORD-435,2025-10-09T12:29:50.1129778Z,2025-10-09T12:29:50.3568642Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-465,ORD-450,ORD-465,2025-10-09T12:29:50.5930350Z,2025-10-09T12:29:50.8144628Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-495,ORD-480,ORD-495,2025-10-09T12:29:51.0611682Z,2025-10-09T12:29:51.2798829Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-525,ORD-510,ORD-525,2025-10-09T12:29:51.4915284Z,2025-10-09T12:29:51.7216202Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-555,ORD-540,ORD-555,2025-10-09T12:29:51.9400079Z,2025-10-09T12:29:52.1394433Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,harness,0.1489999999999867
