timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-23T03:27:42.2986522Z,2.05,13,9,9,4
2025-08-23T03:27:44.2811310Z,2.033333333333333,12,8,8,3
2025-08-23T03:27:46.2834474Z,2.05,12,8,8,3
2025-08-23T03:27:48.2841386Z,2.0833333333333335,13,8,8,4
2025-08-23T03:27:50.2862942Z,2.033333333333333,12,8,8,3
2025-08-23T03:27:52.2875002Z,2.033333333333333,12,9,9,3
2025-08-23T03:27:54.2881582Z,2.033333333333333,12,8,8,4
2025-08-23T03:27:56.2901385Z,2.05,13,8,8,3
2025-08-23T03:27:58.2916886Z,2.0833333333333335,12,8,8,3
2025-08-23T03:28:00.2929019Z,2.05,12,8,8,4
2025-08-23T03:28:02.2935195Z,2.0833333333333335,13,9,9,3
2025-08-23T03:28:04.2800480Z,2,12,8,8,3
2025-08-23T03:28:06.2801074Z,1.9833333333333334,12,8,8,4
2025-08-23T03:28:08.2813091Z,2.033333333333333,12,8,8,3
2025-08-23T03:28:10.2834033Z,2.033333333333333,12,8,8,3
2025-08-23T03:28:12.2850917Z,2.05,13,8,8,3
2025-08-23T03:28:14.2865189Z,2.066666666666667,12,8,8,4
2025-08-23T03:28:16.2865388Z,2.05,12,9,9,3
2025-08-23T03:28:18.2886477Z,2.05,13,8,8,3
2025-08-23T03:28:20.2907101Z,2.0166666666666666,12,8,8,4
2025-08-23T03:28:22.2920055Z,2.0166666666666666,12,8,8,3
2025-08-23T03:28:24.2926556Z,2.033333333333333,12,8,8,3
2025-08-23T03:28:26.2947290Z,2.0166666666666666,12,8,8,4
2025-08-23T03:28:28.2952627Z,2.0166666666666666,12,8,8,3
2025-08-23T03:28:30.2810610Z,2.033333333333333,12,8,8,3
2025-08-23T03:28:32.2821460Z,2.05,13,9,9,3
2025-08-23T03:28:34.2801126Z,2.033333333333333,12,8,8,4
2025-08-23T03:28:36.2878970Z,2.1,12,8,8,3
2025-08-23T03:28:38.2822785Z,2.1166666666666667,13,9,9,4
