trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-08-27T13:03:37.8606774Z,2025-08-27T13:03:38.0886521Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,reconstructed
R-2,ORD-30,ORD-45,2025-08-27T13:03:38.3334120Z,2025-08-27T13:03:38.5717765Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,reconstructed
R-3,ORD-60,ORD-75,2025-08-27T13:03:38.8133169Z,2025-08-27T13:03:39.0381344Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,reconstructed
R-4,ORD-90,ORD-105,2025-08-27T13:03:39.2762320Z,2025-08-27T13:03:39.5084127Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,reconstructed
R-5,ORD-120,ORD-135,2025-08-27T13:03:39.7369189Z,2025-08-27T13:03:39.9751146Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,reconstructed
R-6,ORD-150,ORD-165,2025-08-27T13:03:40.2071770Z,2025-08-27T13:03:40.4434149Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,reconstructed
R-7,ORD-180,ORD-195,2025-08-27T13:03:40.6808703Z,2025-08-27T13:03:40.9099654Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,reconstructed
R-8,ORD-210,ORD-225,2025-08-27T13:03:41.1609831Z,2025-08-27T13:03:41.4075929Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,reconstructed
R-9,ORD-240,ORD-255,2025-08-27T13:03:41.6672192Z,2025-08-27T13:03:41.9169177Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,reconstructed
R-10,ORD-270,ORD-285,2025-08-27T13:03:42.1524887Z,2025-08-27T13:03:42.3762732Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,reconstructed
R-11,ORD-300,ORD-315,2025-08-27T13:03:42.6316022Z,2025-08-27T13:03:42.8794415Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,reconstructed
