phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-09-01T05:17:21.5886406Z,1756703841588,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:21.5944943Z,1756703841594,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,6,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:17:21.5971113Z,1756703841597,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,9,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:17:21.8269904Z,1756703841826,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:21.8369931Z,1756703841836,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,10,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:17:21.8385650Z,1756703841838,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,12,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:17:22.0619732Z,1756703842061,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:22.0702192Z,1756703842070,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,9,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:17:22.0712977Z,1756703842071,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,10,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:17:22.3057751Z,1756703842305,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:22.3139527Z,1756703842313,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,8,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:17:22.3153834Z,1756703842315,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,10,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:17:22.5556692Z,1756703842555,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:22.5628499Z,1756703842562,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,7,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:17:22.5646225Z,1756703842564,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,9,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:17:22.7892552Z,1756703842789,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:22.7904414Z,1756703842790,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,1,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:17:22.7914988Z,1756703842791,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,2,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:17:23.0220587Z,1756703843022,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:17:23.0299338Z,1756703843029,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,7,100.9,,1,,HARNESS,DESKTOP-584MV4B
