trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-09-01T04:29:07.3157148Z,2025-09-01T04:29:07.5404287Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,reconstructed
R-2,ORD-30,ORD-45,2025-09-01T04:29:07.7435382Z,2025-09-01T04:29:07.9567510Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,reconstructed
R-3,ORD-60,ORD-75,2025-09-01T04:29:08.1530248Z,2025-09-01T04:29:08.3536458Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,reconstructed
R-4,ORD-90,ORD-105,2025-09-01T04:29:08.5757298Z,2025-09-01T04:29:08.8061243Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,reconstructed
R-5,ORD-120,ORD-135,2025-09-01T04:29:09.0077389Z,2025-09-01T04:29:09.2442904Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,reconstructed
R-6,ORD-150,ORD-165,2025-09-01T04:29:09.4322580Z,2025-09-01T04:29:09.6548950Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,reconstructed
R-7,ORD-180,ORD-195,2025-09-01T04:29:09.8395055Z,2025-09-01T04:29:10.0526141Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,reconstructed
R-8,ORD-210,ORD-225,2025-09-01T04:29:10.2640315Z,2025-09-01T04:29:10.4721086Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,reconstructed
R-9,ORD-240,ORD-255,2025-09-01T04:29:10.6783389Z,2025-09-01T04:29:10.8855494Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,reconstructed
R-10,ORD-270,ORD-285,2025-09-01T04:29:11.1148779Z,2025-09-01T04:29:11.3362946Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,reconstructed
R-11,ORD-300,ORD-315,2025-09-01T04:29:11.5627828Z,2025-09-01T04:29:11.7667355Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,reconstructed
R-12,ORD-330,ORD-345,2025-09-01T04:29:11.9997200Z,2025-09-01T04:29:12.2210340Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,reconstructed
R-13,ORD-360,ORD-375,2025-09-01T04:29:12.4442250Z,2025-09-01T04:29:12.6593339Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,reconstructed
R-14,ORD-390,ORD-405,2025-09-01T04:29:12.8817953Z,2025-09-01T04:29:13.1125819Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,reconstructed
R-15,ORD-420,ORD-435,2025-09-01T04:29:13.3409803Z,2025-09-01T04:29:13.5421768Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,reconstructed
R-16,ORD-450,ORD-465,2025-09-01T04:29:13.7526904Z,2025-09-01T04:29:13.9815997Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,reconstructed
R-17,ORD-480,ORD-495,2025-09-01T04:29:14.2022406Z,2025-09-01T04:29:14.4039804Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,reconstructed
R-18,ORD-510,ORD-525,2025-09-01T04:29:14.6073396Z,2025-09-01T04:29:14.8384448Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,reconstructed
R-19,ORD-540,ORD-555,2025-09-01T04:29:15.0515152Z,2025-09-01T04:29:15.2376401Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,reconstructed
R-20,ORD-570,ORD-585,2025-09-01T04:29:15.4637246Z,2025-09-01T04:29:15.6692000Z,BUY-SELL,1,105.7005,105.84949999999999,0.1489999999999867,0,reconstructed
R-21,ORD-600,ORD-615,2025-09-01T04:29:15.9011499Z,2025-09-01T04:29:16.1230249Z,BUY-SELL,1,106.0005,106.1495,0.1490000000000009,0,reconstructed
R-22,ORD-630,ORD-645,2025-09-01T04:29:16.3377761Z,2025-09-01T04:29:16.5245792Z,BUY-SELL,1,106.3005,106.4495,0.1490000000000009,0,reconstructed
R-23,ORD-660,ORD-675,2025-09-01T04:29:16.7189686Z,2025-09-01T04:29:16.9200780Z,BUY-SELL,1,106.6005,106.7495,0.1490000000000009,0,reconstructed
R-24,ORD-690,ORD-705,2025-09-01T04:29:17.1104502Z,2025-09-01T04:29:17.3122749Z,BUY-SELL,1,106.90050000000001,107.0495,0.1489999999999867,0,reconstructed
R-25,ORD-720,ORD-735,2025-09-01T04:29:17.5342269Z,2025-09-01T04:29:17.7424953Z,BUY-SELL,1,107.2005,107.34949999999999,0.1489999999999867,0,reconstructed
R-26,ORD-750,ORD-765,2025-09-01T04:29:17.9459722Z,2025-09-01T04:29:18.1797089Z,BUY-SELL,1,107.5005,107.6495,0.1490000000000009,0,reconstructed
R-27,ORD-780,ORD-795,2025-09-01T04:29:18.3590392Z,2025-09-01T04:29:18.5719514Z,BUY-SELL,1,107.8005,107.9495,0.1490000000000009,0,reconstructed
R-28,ORD-810,ORD-825,2025-09-01T04:29:18.7951177Z,2025-09-01T04:29:18.9906819Z,BUY-SELL,1,108.1005,108.2495,0.1490000000000009,0,reconstructed
R-29,ORD-840,ORD-855,2025-09-01T04:29:19.1888371Z,2025-09-01T04:29:19.4248861Z,BUY-SELL,1,108.40050000000001,108.5495,0.1489999999999867,0,reconstructed
R-30,ORD-870,ORD-885,2025-09-01T04:29:19.6293652Z,2025-09-01T04:29:19.8649174Z,BUY-SELL,1,108.7005,108.84949999999999,0.1489999999999867,0,reconstructed
R-31,ORD-900,ORD-915,2025-09-01T04:29:20.0605897Z,2025-09-01T04:29:20.2816240Z,BUY-SELL,1,109.0005,109.1495,0.1490000000000009,0,reconstructed
R-32,ORD-930,ORD-945,2025-09-01T04:29:20.4972001Z,2025-09-01T04:29:20.6918067Z,BUY-SELL,1,109.3005,109.4495,0.1490000000000009,0,reconstructed
R-33,ORD-960,ORD-975,2025-09-01T04:29:20.9181682Z,2025-09-01T04:29:21.1321948Z,BUY-SELL,1,109.6005,109.7495,0.1490000000000009,0,reconstructed
R-34,ORD-990,ORD-1005,2025-09-01T04:29:21.3461522Z,2025-09-01T04:29:21.5687163Z,BUY-SELL,1,109.90050000000001,110.0495,0.1489999999999867,0,reconstructed
R-35,ORD-1020,ORD-1035,2025-09-01T04:29:21.8134931Z,2025-09-01T04:29:22.0127596Z,BUY-SELL,1,110.2005,110.34949999999999,0.1489999999999867,0,reconstructed
R-36,ORD-1050,ORD-1065,2025-09-01T04:29:22.2356719Z,2025-09-01T04:29:22.4491793Z,BUY-SELL,1,110.5005,110.6495,0.1490000000000009,0,reconstructed
R-37,ORD-1080,ORD-1095,2025-09-01T04:29:22.6405114Z,2025-09-01T04:29:22.8668201Z,BUY-SELL,1,110.8005,110.9495,0.1490000000000009,0,reconstructed
R-38,ORD-1110,ORD-1125,2025-09-01T04:29:23.0801794Z,2025-09-01T04:29:23.3099846Z,BUY-SELL,1,111.1005,111.2495,0.1490000000000009,0,reconstructed
R-39,ORD-1140,ORD-1155,2025-09-01T04:29:23.5149902Z,2025-09-01T04:29:23.7138677Z,BUY-SELL,1,111.40050000000001,111.5495,0.1489999999999867,0,reconstructed
R-40,ORD-1170,ORD-1185,2025-09-01T04:29:23.9333216Z,2025-09-01T04:29:24.1336565Z,BUY-SELL,1,111.7005,111.84949999999999,0.1489999999999867,0,reconstructed
R-41,ORD-1200,ORD-1215,2025-09-01T04:29:24.3511677Z,2025-09-01T04:29:24.5644047Z,BUY-SELL,1,112.0005,112.1495,0.1490000000000009,0,reconstructed
R-42,ORD-1230,ORD-1245,2025-09-01T04:29:24.7585941Z,2025-09-01T04:29:24.9818513Z,BUY-SELL,1,112.3005,112.4495,0.1490000000000009,0,reconstructed
