timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-24T06:00:48.4407609Z,2,12,8,8,4
2025-08-24T06:00:50.4396548Z,2.033333333333333,13,9,9,3
2025-08-24T06:00:52.4411458Z,1.9833333333333334,12,8,7,3
2025-08-24T06:00:54.4426810Z,1.9666666666666666,11,7,7,3
2025-08-24T06:00:56.4439419Z,1.9833333333333334,12,8,8,4
2025-08-24T06:00:58.4453951Z,1.9833333333333334,12,8,8,3
2025-08-24T06:01:00.4467441Z,1.9666666666666666,12,8,8,3
2025-08-24T06:01:02.4496272Z,1.9833333333333334,12,8,8,3
2025-08-24T06:01:04.4494399Z,1.9666666666666666,12,8,8,3
2025-08-24T06:01:06.4508990Z,1.9833333333333334,12,8,8,4
2025-08-24T06:01:08.4522807Z,2.033333333333333,12,8,6,3
2025-08-24T06:01:10.4537401Z,2,12,8,7,3
2025-08-24T06:01:12.4394885Z,2,12,8,7,3
2025-08-24T06:01:14.4400125Z,2.0166666666666666,12,8,7,4
2025-08-24T06:01:16.4415588Z,2,12,8,7,3
2025-08-24T06:01:18.4427098Z,2,12,8,7,3
2025-08-24T06:01:20.4441463Z,1.9833333333333334,12,8,7,3
2025-08-24T06:01:22.4455016Z,2,12,8,7,4
2025-08-24T06:01:24.4468546Z,2,12,8,8,3
2025-08-24T06:01:26.4483614Z,2,12,8,6,3
2025-08-24T06:01:28.4496773Z,2.0166666666666666,12,8,8,3
2025-08-24T06:01:30.4511298Z,1.9833333333333334,12,8,6,4
2025-08-24T06:01:32.4525624Z,2,12,8,7,3
2025-08-24T06:01:34.4380028Z,1.9833333333333334,12,8,5,3
2025-08-24T06:01:36.4382762Z,2.0166666666666666,12,8,8,3
2025-08-24T06:01:38.4399242Z,2,12,8,8,4
2025-08-24T06:01:40.4415170Z,2,12,8,5,3
2025-08-24T06:01:42.4428918Z,1.9833333333333334,12,8,8,3
2025-08-24T06:01:44.4436590Z,1.9666666666666666,11,8,8,3
2025-08-24T06:01:46.4447072Z,1.9666666666666666,12,8,7,3
2025-08-24T06:01:48.4468617Z,1.9666666666666666,12,8,7,4
2025-08-24T06:01:50.4469824Z,1.9833333333333334,12,7,6,3
2025-08-24T06:01:52.4498325Z,2.0166666666666666,12,9,7,3
2025-08-24T06:01:54.4513030Z,2,12,8,7,3
2025-08-24T06:01:56.4525200Z,2,12,8,7,4
2025-08-24T06:01:58.4373217Z,2,12,8,8,3
2025-08-24T06:02:00.4382941Z,2.0166666666666666,12,8,7,3
2025-08-24T06:02:02.4387247Z,1.9833333333333334,12,8,7,3
2025-08-24T06:02:04.4417387Z,1.9666666666666666,12,7,7,4
2025-08-24T06:02:06.4430658Z,2,12,8,8,3
2025-08-24T06:02:08.4446351Z,2,12,8,7,3
2025-08-24T06:02:10.4458409Z,2,12,8,7,3
2025-08-24T06:02:12.4438026Z,2.033333333333333,12,9,7,4
2025-08-24T06:02:14.4520081Z,2.1,13,8,8,3
2025-08-24T06:02:16.4621629Z,2.05,12,8,6,3
2025-08-24T06:02:18.4378377Z,2.033333333333333,12,8,6,4
2025-08-24T06:02:20.4494138Z,2.0833333333333335,13,9,9,3
2025-08-24T06:02:22.4520714Z,2.05,12,8,7,3
2025-08-24T06:02:24.4599300Z,2.0166666666666666,12,8,8,4
2025-08-24T06:02:26.4446258Z,2.033333333333333,12,8,7,3
2025-08-24T06:02:28.4528579Z,2.05,13,8,6,3
2025-08-24T06:02:30.4437631Z,2,12,8,6,3
2025-08-24T06:02:32.4507099Z,2.1,12,9,7,4
2025-08-24T06:02:34.4652186Z,2.066666666666667,13,8,6,3
2025-08-24T06:02:36.4512863Z,2.05,12,8,8,4
2025-08-24T06:02:38.4616024Z,2.1,12,8,6,3
2025-08-24T06:02:40.4508285Z,2,12,8,7,3
2025-08-24T06:02:42.4525577Z,2.05,13,9,8,3
2025-08-24T06:02:44.4460536Z,2.066666666666667,12,8,8,4
