phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-09-20T03:22:38.4454473Z,1758338558445,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:38.4487495Z,1758338558448,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,3,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:38.4504490Z,1758338558450,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,5,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:38.6833115Z,1758338558683,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:38.6845441Z,1758338558684,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,1,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:38.6853878Z,1758338558685,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,2,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:38.9120212Z,1758338558912,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:38.9173390Z,1758338558917,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,5,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:38.9179938Z,1758338558917,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,5,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:39.1460426Z,1758338559146,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:39.1470979Z,1758338559147,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,1,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:39.1478343Z,1758338559147,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,1,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:39.3793325Z,1758338559379,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:39.3844902Z,1758338559384,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,5,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:39.3851065Z,1758338559385,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,6,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:39.6277483Z,1758338559627,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:39.6333921Z,1758338559633,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,6,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:39.6341530Z,1758338559634,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,7,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:39.8593413Z,1758338559859,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:39.8609435Z,1758338559860,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,1,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:39.8622872Z,1758338559862,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,3,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:40.0953757Z,1758338560095,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:40.1011965Z,1758338560101,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,6,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:40.1027502Z,1758338560102,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,7,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:40.3489927Z,1758338560348,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:40.3593783Z,1758338560359,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,11,101.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-20T03:22:40.3601289Z,1758338560360,ORD-120,101.2,101.15,101.2005,,,1,1,0.0005000000000023874,filled,ORD-120,Buy,BUY,Market,FILL,filled,12,101.2,101.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-20T03:22:40.5974782Z,1758338560597,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,REQUEST,,,101.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-20T03:22:40.6089557Z,1758338560608,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,ACK,,11,101.35,,1,,HARNESS,DESKTOP-584MV4B
