phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-08-24T06:40:04.6259579Z,1756017604625,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:40:04.6289972Z,1756017604628,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,3,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:40:04.6308322Z,1756017604630,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,5,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:40:04.8702514Z,1756017604870,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:40:04.8767608Z,1756017604876,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,6,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:40:04.8783332Z,1756017604878,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,8,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:40:05.1359361Z,1756017605135,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:40:05.1469033Z,1756017605146,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,11,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-08-24T06:40:05.1479720Z,1756017605147,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,12,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-08-24T06:40:05.4036987Z,1756017605403,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-08-24T06:40:05.4110392Z,1756017605411,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,8,100.45,,1,,HARNESS,DESKTOP-584MV4B
