phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
REQUEST,2025-09-01T05:07:55.9737674Z,1756703275973,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,REQUEST,,,100,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:55.9793761Z,1756703275979,ORD-0,100,99.95,,,,1,,,,ORD-0,Buy,BUY,Market,ACK,,6,100,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:55.9821026Z,1756703275982,ORD-0,100,99.95,100.0005,,,1,1,0.0005000000000023874,filled,ORD-0,Buy,BUY,Market,FILL,filled,9,100,100.0005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:56.2181227Z,1756703276218,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,REQUEST,,,100.15,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:56.2261224Z,1756703276226,ORD-15,100.15,,,,,1,,,,ORD-15,Sell,SELL,Market,ACK,,8,100.15,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:56.2271587Z,1756703276227,ORD-15,100.15,,100.1495,,,1,1,-0.0005000000000023874,filled,ORD-15,Sell,SELL,Market,FILL,filled,9,100.15,100.1495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:56.4668252Z,1756703276466,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,REQUEST,,,100.3,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:56.4683465Z,1756703276468,ORD-30,100.3,100.25,,,,1,,,,ORD-30,Buy,BUY,Market,ACK,,2,100.3,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:56.4695377Z,1756703276469,ORD-30,100.3,100.25,100.3005,,,1,1,0.0005000000000023874,filled,ORD-30,Buy,BUY,Market,FILL,filled,3,100.3,100.3005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:56.7001109Z,1756703276700,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,REQUEST,,,100.45,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:56.7087614Z,1756703276708,ORD-45,100.45,,,,,1,,,,ORD-45,Sell,SELL,Market,ACK,,8,100.45,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:56.7099529Z,1756703276709,ORD-45,100.45,,100.4495,,,1,1,-0.0005000000000023874,filled,ORD-45,Sell,SELL,Market,FILL,filled,9,100.45,100.4495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:56.9508590Z,1756703276950,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,REQUEST,,,100.6,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:56.9600908Z,1756703276960,ORD-60,100.6,100.55,,,,1,,,,ORD-60,Buy,BUY,Market,ACK,,10,100.6,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:56.9616227Z,1756703276961,ORD-60,100.6,100.55,100.6005,,,1,1,0.0005000000000023874,filled,ORD-60,Buy,BUY,Market,FILL,filled,11,100.6,100.6005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:57.2025708Z,1756703277202,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,REQUEST,,,100.75,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:57.2114441Z,1756703277211,ORD-75,100.75,,,,,1,,,,ORD-75,Sell,SELL,Market,ACK,,9,100.75,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:57.2126629Z,1756703277212,ORD-75,100.75,,100.7495,,,1,1,-0.0005000000000023874,filled,ORD-75,Sell,SELL,Market,FILL,filled,10,100.75,100.7495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:57.4401643Z,1756703277440,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,REQUEST,,,100.9,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:57.4526006Z,1756703277452,ORD-90,100.9,100.85000000000001,,,,1,,,,ORD-90,Buy,BUY,Market,ACK,,12,100.9,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:57.4539176Z,1756703277453,ORD-90,100.9,100.85000000000001,100.90050000000001,,,1,1,0.0005000000000023874,filled,ORD-90,Buy,BUY,Market,FILL,filled,13,100.9,100.90050000000001,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:57.6619598Z,1756703277661,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,REQUEST,,,101.05,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:57.6709327Z,1756703277670,ORD-105,101.05,,,,,1,,,,ORD-105,Sell,SELL,Market,ACK,,9,101.05,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:57.6722490Z,1756703277672,ORD-105,101.05,,101.0495,,,1,1,-0.0005000000000023874,filled,ORD-105,Sell,SELL,Market,FILL,filled,11,101.05,101.0495,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:57.8828817Z,1756703277882,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,REQUEST,,,101.2,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:57.8848858Z,1756703277884,ORD-120,101.2,101.15,,,,1,,,,ORD-120,Buy,BUY,Market,ACK,,2,101.2,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:57.8860196Z,1756703277886,ORD-120,101.2,101.15,101.2005,,,1,1,0.0005000000000023874,filled,ORD-120,Buy,BUY,Market,FILL,filled,4,101.2,101.2005,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:58.0976971Z,1756703278097,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,REQUEST,,,101.35,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:58.0992728Z,1756703278099,ORD-135,101.35,,,,,1,,,,ORD-135,Sell,SELL,Market,ACK,,2,101.35,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:58.1002861Z,1756703278100,ORD-135,101.35,,101.34949999999999,,,1,1,-0.0005000000000023874,filled,ORD-135,Sell,SELL,Market,FILL,filled,3,101.35,101.34949999999999,1,1,HARNESS,DESKTOP-584MV4B
REQUEST,2025-09-01T05:07:58.3114772Z,1756703278311,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,REQUEST,,,101.5,,1,,HARNESS,DESKTOP-584MV4B
ACK,2025-09-01T05:07:58.3188444Z,1756703278318,ORD-150,101.5,101.45,,,,1,,,,ORD-150,Buy,BUY,Market,ACK,,7,101.5,,1,,HARNESS,DESKTOP-584MV4B
FILL,2025-09-01T05:07:58.3200845Z,1756703278320,ORD-150,101.5,101.45,101.5005,,,1,1,0.0005000000000023874,filled,ORD-150,Buy,BUY,Market,FILL,filled,9,101.5,101.5005,1,1,HARNESS,DESKTOP-584MV4B
