timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-24T05:34:32.4740067Z,1.7666666666666666,11,8,8,3
2025-08-24T05:34:34.4613927Z,1.9,11,7,7,3
2025-08-24T05:34:36.4645272Z,1.85,12,8,7,3
2025-08-24T05:34:38.4603735Z,1.8,10,7,7,3
2025-08-24T05:34:40.4608534Z,1.8666666666666667,12,7,7,3
2025-08-24T05:34:42.4649759Z,1.8333333333333333,11,8,7,3
2025-08-24T05:34:44.4705569Z,1.85,11,7,8,3
2025-08-24T05:34:46.4574295Z,1.8333333333333333,11,7,7,3
2025-08-24T05:34:48.4703830Z,1.8166666666666667,11,8,7,3
2025-08-24T05:34:50.4679959Z,1.8166666666666667,10,7,8,3
2025-08-24T05:34:52.4734083Z,1.9333333333333333,12,8,6,3
2025-08-24T05:34:54.4603647Z,1.75,11,7,6,3
2025-08-24T05:34:56.4637641Z,1.8833333333333333,11,7,7,3
2025-08-24T05:34:58.4586137Z,1.95,12,8,7,3
2025-08-24T05:35:00.4618167Z,1.9166666666666667,11,8,7,3
2025-08-24T05:35:02.4619531Z,1.8666666666666667,11,7,6,4
2025-08-24T05:35:04.4635563Z,1.8833333333333333,12,8,6,3
2025-08-24T05:35:06.4682649Z,1.8666666666666667,11,7,7,3
2025-08-24T05:35:08.4826399Z,1.8833333333333333,11,8,7,3
2025-08-24T05:35:10.4689052Z,1.8333333333333333,11,7,7,3
2025-08-24T05:35:12.4805808Z,1.9,11,7,5,3
2025-08-24T05:35:14.4691179Z,1.8166666666666667,11,8,8,3
2025-08-24T05:35:16.4755433Z,1.8833333333333333,12,7,6,3
2025-08-24T05:35:18.4586596Z,1.8166666666666667,11,8,6,3
2025-08-24T05:35:20.4751424Z,1.8333333333333333,11,7,5,3
2025-08-24T05:35:22.4650931Z,1.8833333333333333,11,7,6,3
2025-08-24T05:35:24.4641393Z,1.7833333333333334,11,8,7,3
2025-08-24T05:35:26.4618552Z,1.85,11,7,8,3
2025-08-24T05:35:28.4667374Z,1.85,11,7,5,3
2025-08-24T05:35:30.4787313Z,1.8166666666666667,11,8,7,3
2025-08-24T05:35:32.4655657Z,1.8,10,7,7,2
2025-08-24T05:35:34.4640087Z,1.8333333333333333,11,7,6,3
2025-08-24T05:35:36.4687923Z,1.8333333333333333,11,7,7,3
2025-08-24T05:35:38.4715770Z,1.8166666666666667,11,8,6,3
2025-08-24T05:35:40.4714720Z,1.8833333333333333,12,7,6,3
2025-08-24T05:35:42.4616244Z,1.8,10,7,6,3
2025-08-24T05:35:44.4580373Z,1.85,12,8,6,3
2025-08-24T05:35:46.4626202Z,1.8666666666666667,11,7,7,3
2025-08-24T05:35:48.4583361Z,1.8,11,8,7,3
2025-08-24T05:35:50.4664693Z,1.85,11,7,7,3
2025-08-24T05:35:52.4780705Z,1.9333333333333333,11,8,7,3
2025-08-24T05:35:54.4683727Z,1.8333333333333333,11,7,7,3
2025-08-24T05:35:56.4693462Z,1.85,11,7,7,3
2025-08-24T05:35:58.4811439Z,1.85,11,8,7,3
2025-08-24T05:36:00.4580978Z,1.8333333333333333,11,7,6,3
2025-08-24T05:36:02.4722726Z,1.85,12,8,7,3
2025-08-24T05:36:04.4672008Z,1.8666666666666667,11,7,7,3
2025-08-24T05:36:06.4760778Z,1.9,11,8,5,3
2025-08-24T05:36:08.4618869Z,1.85,11,7,7,3
2025-08-24T05:36:10.4594940Z,1.8833333333333333,12,8,5,3
2025-08-24T05:36:12.4641524Z,1.8833333333333333,11,7,7,4
2025-08-24T05:36:14.4632786Z,1.8666666666666667,11,8,7,3
2025-08-24T05:36:16.4621467Z,1.8,11,7,8,3
2025-08-24T05:36:18.4629196Z,1.9333333333333333,11,7,6,3
2025-08-24T05:36:20.4659505Z,1.8166666666666667,11,8,6,3
2025-08-24T05:36:22.4652701Z,1.8666666666666667,12,7,6,3
2025-08-24T05:36:24.4684315Z,1.85,11,8,5,3
2025-08-24T05:36:26.4744870Z,1.85,11,7,6,3
2025-08-24T05:36:28.4721507Z,1.8833333333333333,11,8,6,3
2025-08-24T05:36:30.4577033Z,1.8,11,7,8,3
2025-08-24T05:36:32.4632802Z,1.9,11,7,5,3
2025-08-24T05:36:34.4601292Z,1.8166666666666667,11,8,6,3
2025-08-24T05:36:36.4600095Z,1.9,12,7,7,3
2025-08-24T05:36:38.4632130Z,1.8666666666666667,11,8,8,3
2025-08-24T05:36:40.4681978Z,1.8666666666666667,11,7,7,3
2025-08-24T05:36:42.4782636Z,1.85,11,8,7,3
2025-08-24T05:36:44.4648296Z,1.8,11,7,7,3
2025-08-24T05:36:46.4689209Z,1.8666666666666667,11,7,6,3
2025-08-24T05:36:48.4895536Z,1.8666666666666667,11,8,7,3
2025-08-24T05:36:50.4698585Z,1.8333333333333333,11,7,6,3
2025-08-24T05:36:52.4721783Z,1.85,11,7,6,3
2025-08-24T05:36:54.4574862Z,1.7833333333333334,11,8,8,3
2025-08-24T05:36:56.4713481Z,1.9,11,7,7,3
2025-08-24T05:36:58.4722423Z,1.8333333333333333,11,7,7,3
2025-08-24T05:37:00.4600229Z,1.8,11,8,7,3
2025-08-24T05:37:02.4600045Z,1.8333333333333333,11,7,6,3
2025-08-24T05:37:04.4655066Z,1.8666666666666667,11,7,7,3
2025-08-24T05:37:06.4641861Z,1.8666666666666667,12,8,7,3
2025-08-24T05:37:08.4700742Z,1.8833333333333333,11,7,6,3
2025-08-24T05:37:10.4702822Z,1.85,11,8,7,3
2025-08-24T05:37:12.4700439Z,1.8666666666666667,11,7,7,3
2025-08-24T05:37:14.4695235Z,1.9166666666666667,12,8,7,3
2025-08-24T05:37:16.4774863Z,1.8833333333333333,11,8,7,3
2025-08-24T05:37:18.4579659Z,1.85,11,7,7,3
2025-08-24T05:37:20.4574486Z,1.8666666666666667,11,7,5,3
2025-08-24T05:37:22.4592041Z,1.7833333333333334,11,8,8,3
2025-08-24T05:37:24.4596708Z,1.95,12,7,7,3
2025-08-24T05:37:26.4661812Z,2.033333333333333,12,8,7,3
2025-08-24T05:37:28.4618067Z,1.8166666666666667,11,8,8,3
2025-08-24T05:37:30.4661785Z,1.8833333333333333,11,7,6,3
2025-08-24T05:37:32.4678119Z,1.8166666666666667,11,8,6,3
2025-08-24T05:37:34.4710137Z,1.8833333333333333,11,7,7,3
2025-08-24T05:37:36.4710045Z,1.8666666666666667,12,8,5,3
2025-08-24T05:37:38.4708118Z,1.8333333333333333,11,7,6,3
2025-08-24T05:37:40.4707601Z,1.8666666666666667,11,7,5,3
2025-08-24T05:37:42.4658183Z,1.8166666666666667,11,8,8,3
2025-08-24T05:37:44.4590746Z,1.8333333333333333,11,7,7,3
2025-08-24T05:37:46.4643209Z,1.8833333333333333,11,7,6,3
2025-08-24T05:37:48.4625348Z,1.7833333333333334,11,8,7,3
2025-08-24T05:37:50.4637238Z,1.85,11,7,6,3
2025-08-24T05:37:52.4689415Z,1.8833333333333333,11,8,6,3
2025-08-24T05:37:54.4814774Z,1.8166666666666667,11,7,7,3
2025-08-24T05:37:56.4649899Z,1.8166666666666667,11,7,7,3
2025-08-24T05:37:58.4705419Z,1.85,11,7,7,3
2025-08-24T05:38:00.4679208Z,1.8333333333333333,11,8,8,3
2025-08-24T05:38:02.4696295Z,1.85,11,7,7,3
2025-08-24T05:38:04.4713071Z,1.8333333333333333,11,8,6,3
2025-08-24T05:38:06.4607224Z,1.8833333333333333,11,7,7,3
2025-08-24T05:38:08.4708950Z,1.8666666666666667,12,8,7,3
2025-08-24T05:38:10.4588271Z,1.8,10,7,8,3
2025-08-24T05:38:12.4589864Z,1.8333333333333333,11,7,7,3
2025-08-24T05:38:14.4629392Z,1.8833333333333333,12,8,7,3
2025-08-24T05:38:16.4613770Z,1.9,11,7,7,3
2025-08-24T05:38:18.4639324Z,1.8833333333333333,11,8,6,3
2025-08-24T05:38:20.4605955Z,1.8666666666666667,12,7,7,3
2025-08-24T05:38:22.4660446Z,1.8666666666666667,11,8,7,3
2025-08-24T05:38:24.4571038Z,1.85,11,7,7,3
2025-08-24T05:38:26.4586921Z,1.8666666666666667,11,8,6,3
2025-08-24T05:38:28.4580920Z,1.9,11,7,8,3
2025-08-24T05:38:30.4580847Z,1.85,12,8,8,3
