trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes,gross_pnl
T-ORD-15,ORD-0,ORD-15,2025-08-23T03:38:54.7694633Z,2025-08-23T03:38:55.0030729Z,BUY-SELL,1,100.0005,100.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-45,ORD-30,ORD-45,2025-08-23T03:38:55.2731795Z,2025-08-23T03:38:55.4911662Z,BUY-SELL,1,100.3005,100.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-75,ORD-60,ORD-75,2025-08-23T03:38:55.7597587Z,2025-08-23T03:38:55.9995379Z,BUY-SELL,1,100.6005,100.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-105,ORD-90,ORD-105,2025-08-23T03:38:56.2759507Z,2025-08-23T03:38:56.5053126Z,BUY-SELL,1,100.90050000000001,101.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-135,ORD-120,ORD-135,2025-08-23T03:38:56.7699716Z,2025-08-23T03:38:56.9909657Z,BUY-SELL,1,101.2005,101.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-165,ORD-150,ORD-165,2025-08-23T03:38:57.2573790Z,2025-08-23T03:38:57.4860541Z,BUY-SELL,1,101.5005,101.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-195,ORD-180,ORD-195,2025-08-23T03:38:57.7577793Z,2025-08-23T03:38:57.9796420Z,BUY-SELL,1,101.8005,101.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-225,ORD-210,ORD-225,2025-08-23T03:38:58.2502012Z,2025-08-23T03:38:58.4720408Z,BUY-SELL,1,102.1005,102.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-255,ORD-240,ORD-255,2025-08-23T03:38:58.7072828Z,2025-08-23T03:38:58.9266172Z,BUY-SELL,1,102.40050000000001,102.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-285,ORD-270,ORD-285,2025-08-23T03:38:59.1972565Z,2025-08-23T03:38:59.4290115Z,BUY-SELL,1,102.7005,102.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-315,ORD-300,ORD-315,2025-08-23T03:38:59.6932403Z,2025-08-23T03:38:59.9093996Z,BUY-SELL,1,103.0005,103.1495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-345,ORD-330,ORD-345,2025-08-23T03:39:00.1485103Z,2025-08-23T03:39:00.3802967Z,BUY-SELL,1,103.3005,103.4495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-375,ORD-360,ORD-375,2025-08-23T03:39:00.6505727Z,2025-08-23T03:39:00.8877376Z,BUY-SELL,1,103.6005,103.7495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-405,ORD-390,ORD-405,2025-08-23T03:39:01.1690138Z,2025-08-23T03:39:01.3970269Z,BUY-SELL,1,103.90050000000001,104.0495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-435,ORD-420,ORD-435,2025-08-23T03:39:01.6576090Z,2025-08-23T03:39:01.8902362Z,BUY-SELL,1,104.2005,104.34949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-465,ORD-450,ORD-465,2025-08-23T03:39:02.1617799Z,2025-08-23T03:39:02.3881203Z,BUY-SELL,1,104.5005,104.6495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-495,ORD-480,ORD-495,2025-08-23T03:39:02.6620650Z,2025-08-23T03:39:02.8871461Z,BUY-SELL,1,104.8005,104.9495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-525,ORD-510,ORD-525,2025-08-23T03:39:03.1624551Z,2025-08-23T03:39:03.3877706Z,BUY-SELL,1,105.1005,105.2495,0.1490000000000009,0,harness,0.1490000000000009
T-ORD-555,ORD-540,ORD-555,2025-08-23T03:39:03.6591662Z,2025-08-23T03:39:03.8835478Z,BUY-SELL,1,105.40050000000001,105.5495,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-585,ORD-570,ORD-585,2025-08-23T03:39:04.1216717Z,2025-08-23T03:39:04.3575353Z,BUY-SELL,1,105.7005,105.84949999999999,0.1489999999999867,0,harness,0.1489999999999867
T-ORD-615,ORD-600,ORD-615,2025-08-23T03:39:04.6294900Z,2025-08-23T03:39:04.8539260Z,BUY-SELL,1,106.0005,106.1495,0.1490000000000009,0,harness,0.1490000000000009
