timestamp_iso,ticksPerSec,signalsLastMinute,ordersRequestedLastMinute,ordersFilledLastMinute,errorsLastMinute
2025-08-23T11:44:02.2076123Z,1.8333333333333333,11,8,8,3
2025-08-23T11:44:04.1935177Z,2.05,13,8,8,4
2025-08-23T11:44:06.1780554Z,2.0166666666666666,12,8,8,3
2025-08-23T11:44:08.1804880Z,2.05,12,8,7,3
2025-08-23T11:44:10.1812752Z,2.066666666666667,13,9,8,4
2025-08-23T11:44:12.1834064Z,2.066666666666667,12,8,9,3
2025-08-23T11:44:14.1847771Z,2.033333333333333,12,8,8,3
2025-08-23T11:44:16.1861903Z,2.033333333333333,12,8,8,4
2025-08-23T11:44:18.1876133Z,2.0166666666666666,12,8,8,3
2025-08-23T11:44:20.1889064Z,2.066666666666667,13,8,7,3
2025-08-23T11:44:22.1900449Z,2.05,12,9,8,4
2025-08-23T11:44:24.1913882Z,2.066666666666667,13,8,7,3
2025-08-23T11:44:26.1765312Z,2.033333333333333,12,8,7,3
2025-08-23T11:44:28.1764911Z,2.05,12,8,7,4
2025-08-23T11:44:30.1788505Z,2.0833333333333335,13,9,6,3
2025-08-23T11:44:32.1797108Z,2,12,8,8,3
2025-08-23T11:44:34.1814640Z,2.05,12,8,8,4
2025-08-23T11:44:36.1825363Z,2.033333333333333,12,8,7,3
2025-08-23T11:44:38.1848519Z,2.033333333333333,12,8,6,3
2025-08-23T11:44:40.1863430Z,2.0833333333333335,13,8,8,4
2025-08-23T11:44:42.1871758Z,2.066666666666667,12,9,8,3
2025-08-23T11:44:44.1902172Z,2.066666666666667,13,8,6,3
2025-08-23T11:44:46.1896861Z,2.05,12,8,6,4
2025-08-23T11:44:48.1919056Z,2.066666666666667,12,8,7,3
2025-08-23T11:44:50.1767031Z,2.0166666666666666,12,8,8,3
2025-08-23T11:44:52.1781460Z,2.0166666666666666,12,8,7,3
2025-08-23T11:44:54.1794369Z,1.9833333333333334,12,8,6,4
2025-08-23T11:44:56.1795602Z,2,12,8,8,3
2025-08-23T11:44:58.1817462Z,2.0166666666666666,12,8,7,3
2025-08-23T11:45:00.1828280Z,2,12,8,8,3
2025-08-23T11:45:02.1858701Z,2.033333333333333,13,9,7,4
2025-08-23T11:45:04.1862700Z,2.0166666666666666,12,8,6,3
2025-08-23T11:45:06.1874425Z,2.05,12,8,8,3
2025-08-23T11:45:08.1892722Z,2.05,12,8,6,4
2025-08-23T11:45:10.1905395Z,2.033333333333333,13,8,8,3
2025-08-23T11:45:12.1921533Z,2.066666666666667,12,8,8,3
2025-08-23T11:45:14.1769123Z,2,12,8,7,4
2025-08-23T11:45:16.1774487Z,2.05,12,9,8,3
2025-08-23T11:45:18.1783658Z,2.066666666666667,13,8,8,3
2025-08-23T11:45:20.1811781Z,2.0166666666666666,12,8,7,3
2025-08-23T11:45:22.1815378Z,2.05,12,8,7,4
2025-08-23T11:45:24.1839792Z,2.0833333333333335,13,9,7,3
2025-08-23T11:45:26.1850713Z,2.0166666666666666,12,8,9,3
2025-08-23T11:45:28.1871411Z,2.0166666666666666,12,8,5,4
2025-08-23T11:45:30.1878565Z,1.9833333333333334,12,8,6,3
2025-08-23T11:45:32.1884555Z,2.0166666666666666,12,8,8,3
2025-08-23T11:45:34.1901099Z,2.033333333333333,12,8,7,3
2025-08-23T11:45:36.1923191Z,2.066666666666667,12,8,8,4
2025-08-23T11:45:38.1771848Z,2.033333333333333,13,8,7,3
2025-08-23T11:45:40.1779496Z,2.05,12,8,7,3
2025-08-23T11:45:42.1797508Z,2.05,12,9,6,4
2025-08-23T11:45:44.1808720Z,2.0166666666666666,12,8,6,3
2025-08-23T11:45:46.1816434Z,2.033333333333333,12,8,7,3
2025-08-23T11:45:48.1836919Z,2.0166666666666666,13,8,7,4
2025-08-23T11:45:50.1851382Z,2.066666666666667,12,8,7,3
2025-08-23T11:45:52.1869679Z,2.05,12,8,7,3
2025-08-23T11:45:54.1887340Z,2.0166666666666666,12,8,6,4
2025-08-23T11:45:56.1897574Z,2.033333333333333,13,9,8,3
2025-08-23T11:45:58.1907892Z,2.0166666666666666,12,8,9,3
2025-08-23T11:46:00.1924309Z,1.9833333333333334,12,8,7,3
2025-08-23T11:46:02.1772947Z,1.9666666666666666,11,7,7,4
2025-08-23T11:46:04.1779633Z,2.0166666666666666,12,8,7,3
2025-08-23T11:46:06.1798628Z,2.033333333333333,13,9,8,3
2025-08-23T11:46:08.1801451Z,2.033333333333333,12,8,7,3
2025-08-23T11:46:10.1821312Z,2.033333333333333,12,8,7,4
2025-08-23T11:46:12.1834050Z,2.066666666666667,12,8,8,3
2025-08-23T11:46:14.1855616Z,2.05,13,8,8,3
2025-08-23T11:46:16.1870189Z,2.05,12,9,7,4
2025-08-23T11:46:18.1882208Z,2.0166666666666666,12,8,8,3
2025-08-23T11:46:20.1890769Z,2.05,12,8,8,3
2025-08-23T11:46:22.1907063Z,2.05,13,8,7,4
2025-08-23T11:46:24.1924241Z,2.033333333333333,12,8,7,3
2025-08-23T11:46:26.1767051Z,2.05,12,8,7,3
2025-08-23T11:46:28.1788642Z,2.0166666666666666,12,8,8,4
2025-08-23T11:46:30.1803187Z,2,12,8,7,3
2025-08-23T11:46:32.1805193Z,2,12,8,8,3
2025-08-23T11:46:34.1819983Z,2.066666666666667,13,9,6,3
2025-08-23T11:46:36.1838349Z,2.066666666666667,12,8,8,4
2025-08-23T11:46:38.1855856Z,2.05,12,8,8,3
2025-08-23T11:46:40.1873889Z,2.066666666666667,13,8,8,3
2025-08-23T11:46:42.1886663Z,2.033333333333333,12,9,7,4
2025-08-23T11:46:44.1891763Z,2.066666666666667,12,8,8,3
2025-08-23T11:46:46.1906755Z,2.1,13,8,7,3
2025-08-23T11:46:48.1925661Z,2.05,12,8,7,4
2025-08-23T11:46:50.1765802Z,2.05,13,9,5,3
2025-08-23T11:46:52.1782629Z,2.05,12,8,7,3
2025-08-23T11:46:54.1805621Z,2.066666666666667,12,8,7,4
2025-08-23T11:46:56.1805909Z,2.05,13,8,8,3
2025-08-23T11:46:58.1826860Z,2.05,12,8,7,3
2025-08-23T11:47:00.1835780Z,2.033333333333333,12,9,8,4
2025-08-23T11:47:02.1847813Z,2.0833333333333335,13,8,7,3
2025-08-23T11:47:04.1872000Z,2.066666666666667,12,8,7,3
2025-08-23T11:47:06.1881853Z,2.05,12,8,7,4
2025-08-23T11:47:08.1903198Z,2.033333333333333,13,9,8,3
2025-08-23T11:47:10.1906124Z,2.05,12,8,9,3
2025-08-23T11:47:12.1925662Z,2.05,12,8,8,4
2025-08-23T11:47:14.1775112Z,2.0166666666666666,12,8,8,3
2025-08-23T11:47:16.1792317Z,2.05,13,8,6,3
2025-08-23T11:47:18.1804569Z,2.05,12,8,8,4
2025-08-23T11:47:20.1814880Z,2,12,8,8,3
2025-08-23T11:47:22.1820311Z,1.9833333333333334,12,8,8,3
2025-08-23T11:47:24.1849351Z,2.0166666666666666,12,8,7,3
2025-08-23T11:47:26.1862516Z,2,12,8,8,4
2025-08-23T11:47:28.1868113Z,2.05,12,9,7,3
2025-08-23T11:47:30.1887232Z,2,12,8,7,3
2025-08-23T11:47:32.1900499Z,2.0166666666666666,12,8,8,3
2025-08-23T11:47:34.1904635Z,2.0833333333333335,13,8,7,4
2025-08-23T11:47:36.1926585Z,2.05,12,8,8,3
2025-08-23T11:47:38.1778478Z,2.0166666666666666,12,8,8,3
2025-08-23T11:47:40.1783902Z,2.066666666666667,13,9,8,4
2025-08-23T11:47:42.1797443Z,2.033333333333333,12,8,8,3
2025-08-23T11:47:44.1811514Z,2,12,8,8,3
2025-08-23T11:47:46.1828966Z,2.066666666666667,12,8,6,4
2025-08-23T11:47:48.1851067Z,2.05,12,8,8,3
2025-08-23T11:47:50.1855304Z,2.033333333333333,13,8,8,3
2025-08-23T11:47:52.1878755Z,2.033333333333333,12,8,7,4
2025-08-23T11:47:54.1884490Z,2.0166666666666666,12,8,8,3
2025-08-23T11:47:56.1900648Z,2,12,8,7,3
2025-08-23T11:47:58.1920571Z,2,12,8,8,3
2025-08-23T11:48:00.1774634Z,2.05,12,9,8,4
2025-08-23T11:48:02.1771987Z,2.033333333333333,12,8,7,3
2025-08-23T11:48:04.1796179Z,2.05,13,8,8,3
2025-08-23T11:48:06.1809541Z,2.033333333333333,12,8,5,4
2025-08-23T11:48:08.1817750Z,2.05,12,8,6,3
2025-08-23T11:48:10.1833102Z,2.033333333333333,12,8,7,3
2025-08-23T11:48:12.1838111Z,2.05,13,9,9,4
2025-08-23T11:48:14.1865471Z,2.066666666666667,12,8,8,3
2025-08-23T11:48:16.1878264Z,2.066666666666667,13,8,6,3
2025-08-23T11:48:18.1896874Z,2.05,12,8,7,4
2025-08-23T11:48:20.1908620Z,2.033333333333333,12,9,8,3
2025-08-23T11:48:22.1914973Z,2.033333333333333,12,8,9,3
2025-08-23T11:48:24.1766101Z,2.033333333333333,12,8,8,3
2025-08-23T11:48:26.1784244Z,2.033333333333333,13,8,6,4
2025-08-23T11:48:28.1798034Z,2.033333333333333,12,8,7,3
2025-08-23T11:48:30.1807552Z,2.066666666666667,12,8,8,3
2025-08-23T11:48:32.1826045Z,2.033333333333333,12,8,6,4
2025-08-23T11:48:34.1837006Z,2.033333333333333,13,9,9,3
2025-08-23T11:48:36.1845146Z,2.066666666666667,12,8,7,3
2025-08-23T11:48:38.1859717Z,2.066666666666667,12,8,7,4
2025-08-23T11:48:40.1882339Z,2.05,13,8,8,3
2025-08-23T11:48:42.1895593Z,2.033333333333333,12,8,8,3
2025-08-23T11:48:44.1901105Z,2.066666666666667,12,9,7,4
2025-08-23T11:48:46.1914934Z,2.066666666666667,13,8,7,3
2025-08-23T11:48:48.1772210Z,2.05,12,8,7,3
2025-08-23T11:48:50.1785266Z,2.033333333333333,12,8,8,4
2025-08-23T11:48:52.1801035Z,2.033333333333333,12,8,6,3
2025-08-23T11:48:54.1805144Z,2.05,13,9,9,3
2025-08-23T11:48:56.1827040Z,2.05,12,8,6,4
2025-08-23T11:48:58.1841860Z,2.066666666666667,12,8,8,3
