trade_id,entry_order_id,exit_order_id,open_time_iso,close_time_iso,side,size,open_price,close_price,pnl_in_account_currency,fee,notes
R-1,ORD-0,ORD-15,2025-08-24T06:16:05.7768185Z,2025-08-24T06:16:06.0155356Z,BUY-SELL,1,100,100.15,0.15000000000000568,0,reconstructed
R-2,ORD-30,ORD-45,2025-08-24T06:16:06.2411022Z,2025-08-24T06:16:06.4679170Z,BUY-SELL,1,100.3,100.45,0.15000000000000568,0,reconstructed
R-3,ORD-60,ORD-75,2025-08-24T06:16:06.7051479Z,2025-08-24T06:16:06.9359695Z,BUY-SELL,1,100.6,100.75,0.15000000000000568,0,reconstructed
R-4,ORD-90,ORD-105,2025-08-24T06:16:07.1749646Z,2025-08-24T06:16:07.4071401Z,BUY-SELL,1,100.9,101.05,0.14999999999999147,0,reconstructed
R-5,ORD-120,ORD-135,2025-08-24T06:16:07.6585888Z,2025-08-24T06:16:07.9058955Z,BUY-SELL,1,101.2,101.35,0.14999999999999147,0,reconstructed
R-6,ORD-150,ORD-165,2025-08-24T06:16:08.1524940Z,2025-08-24T06:16:08.4010346Z,BUY-SELL,1,101.5,101.65,0.15000000000000568,0,reconstructed
R-7,ORD-180,ORD-195,2025-08-24T06:16:08.6541811Z,2025-08-24T06:16:08.8741417Z,BUY-SELL,1,101.8,101.95,0.15000000000000568,0,reconstructed
R-8,ORD-210,ORD-225,2025-08-24T06:16:09.1159642Z,2025-08-24T06:16:09.3456819Z,BUY-SELL,1,102.1,102.25,0.15000000000000568,0,reconstructed
R-9,ORD-240,ORD-255,2025-08-24T06:16:09.5916381Z,2025-08-24T06:16:09.8248497Z,BUY-SELL,1,102.4,102.55,0.14999999999999147,0,reconstructed
R-10,ORD-270,ORD-285,2025-08-24T06:16:10.0710471Z,2025-08-24T06:16:10.3172337Z,BUY-SELL,1,102.7,102.85,0.14999999999999147,0,reconstructed
R-11,ORD-300,ORD-315,2025-08-24T06:16:10.5733963Z,2025-08-24T06:16:10.8141941Z,BUY-SELL,1,103,103.15,0.15000000000000568,0,reconstructed
R-12,ORD-330,ORD-345,2025-08-24T06:16:11.0461262Z,2025-08-24T06:16:11.2825047Z,BUY-SELL,1,103.3,103.45,0.15000000000000568,0,reconstructed
R-13,ORD-360,ORD-375,2025-08-24T06:16:11.5218873Z,2025-08-24T06:16:11.7687966Z,BUY-SELL,1,103.6,103.75,0.15000000000000568,0,reconstructed
R-14,ORD-390,ORD-405,2025-08-24T06:16:12.0232015Z,2025-08-24T06:16:12.2723363Z,BUY-SELL,1,103.9,104.05,0.14999999999999147,0,reconstructed
R-15,ORD-420,ORD-465,2025-08-24T06:16:12.5285949Z,2025-08-24T06:16:13.2316251Z,BUY-SELL,1,104.2,104.65,0.45000000000000284,0,reconstructed
R-16,ORD-450,ORD-495,2025-08-24T06:16:12.9787033Z,2025-08-24T06:16:13.7295961Z,BUY-SELL,1,104.5,104.95,0.45000000000000284,0,reconstructed
R-17,ORD-480,ORD-525,2025-08-24T06:16:13.4745169Z,2025-08-24T06:16:14.2196514Z,BUY-SELL,1,104.8,105.25,0.45000000000000284,0,reconstructed
R-18,ORD-510,ORD-555,2025-08-24T06:16:13.9806018Z,2025-08-24T06:16:14.7139842Z,BUY-SELL,1,105.1,105.55,0.45000000000000284,0,reconstructed
R-19,ORD-540,ORD-585,2025-08-24T06:16:14.4676840Z,2025-08-24T06:16:15.2116533Z,BUY-SELL,1,105.4,105.85,0.44999999999998863,0,reconstructed
R-20,ORD-570,ORD-615,2025-08-24T06:16:14.9703027Z,2025-08-24T06:16:15.7139445Z,BUY-SELL,1,105.7,106.15,0.45000000000000284,0,reconstructed
R-21,ORD-600,ORD-645,2025-08-24T06:16:15.4677590Z,2025-08-24T06:16:16.2139114Z,BUY-SELL,1,106,106.45,0.45000000000000284,0,reconstructed
R-22,ORD-630,ORD-675,2025-08-24T06:16:15.9701379Z,2025-08-24T06:16:16.7164653Z,BUY-SELL,1,106.3,106.75,0.45000000000000284,0,reconstructed
R-23,ORD-660,ORD-705,2025-08-24T06:16:16.4701893Z,2025-08-24T06:16:17.2037400Z,BUY-SELL,1,106.6,107.05,0.45000000000000284,0,reconstructed
R-24,ORD-690,ORD-735,2025-08-24T06:16:16.9600426Z,2025-08-24T06:16:17.6841216Z,BUY-SELL,1,106.9,107.35,0.44999999999998863,0,reconstructed
